time,count
0,5
5,10
10,3
15,7
20,4
25,1
30,4
35,1
40,2
45,5
50,0
55,5
60,0
65,10
70,2
75,3
80,2
85,1
90,2
95,2
100,3
105,3
110,2
115,4
120,2
125,6
130,0
135,2
140,1
145,3
150,3
155,3
160,2
165,3
170,2
175,2
180,3
185,3
190,1
195,1
200,2
205,0
210,0
215,1
220,4
225,2
230,1
235,1
240,2
245,3
250,1
255,0
260,1
265,3
270,3
275,1
280,0
285,3
290,1
295,1
300,3
305,4
310,3
315,2
320,1
325,2
330,4
335,5
340,0
345,1
350,3
355,1
360,2
365,3
370,6
375,5
380,5
385,6
390,8
395,4
400,0
405,0
410,4
415,2
420,3
425,3
430,3
435,6
440,2
445,3
450,1
455,1
460,0
465,4
470,6
475,5
480,3
485,1
490,3
495,3
500,4
505,3
510,3
515,0
520,3
525,3
530,5
535,4
540,4
545,5
550,8
555,6
560,1
565,2
570,4
575,1
