time,count
0,3
5,8
10,3
15,1
20,5
25,0
30,1
35,3
40,3
45,1
50,0
55,2
60,0
65,1
70,0
75,3
80,3
85,9
90,7
95,3
100,2
105,1
110,5
115,0
120,3
125,2
130,6
135,2
140,3
145,3
150,3
155,3
160,2
165,2
170,1
175,0
180,3
185,0
190,4
195,0
200,2
205,3
210,1
215,1
220,4
225,6
230,3
235,3
240,3
245,1
250,1
255,1
260,2
265,2
270,2
275,2
280,2
285,1
290,2
295,2
300,3
305,1
310,2
315,3
320,1
325,1
330,1
335,4
340,4
345,2
350,1
355,4
360,5
365,6
370,2
375,2
380,6
385,8
390,5
395,5
400,3
405,2
410,4
415,8
420,4
425,5
430,1
435,5
440,2
445,3
450,3
455,4
