time,count
0,8
5,13
10,2
15,5
20,6
25,0
30,4
35,2
40,5
45,5
50,2
55,2
60,4
65,3
70,2
75,0
80,0
85,2
90,6
95,2
100,3
105,2
110,1
115,1
120,7
125,2
130,5
135,3
140,3
145,1
150,5
155,3
160,3
165,4
170,0
175,3
180,3
185,1
190,2
195,2
200,2
205,4
210,5
215,1
220,4
225,4
230,4
235,4
240,2
245,2
250,1
255,3
260,4
265,4
270,2
275,1
280,5
285,2
290,1
295,2
300,5
305,2
310,3
315,5
320,4
325,1
330,4
335,6
340,2
345,1
350,2
355,0
360,4
365,4
370,3
375,7
380,4
385,4
390,5
395,4
400,1
405,2
410,5
415,2
420,1
425,3
430,2
435,4
440,2
445,4
450,2
455,2
460,1
465,4
470,1
475,0
480,3
485,1
490,2
495,3
500,6
505,3
510,4
515,5
520,5
525,5
530,2
535,3
540,3
545,1
550,1
555,4
560,6
565,4
570,7
575,1
580,1
585,6
590,5
595,5
600,4
605,2
610,3
615,2
620,2
625,1
630,5
635,4
640,6
645,2
650,2
655,3
660,2
665,1
