time,count
0,37
5,41
10,23
15,48
20,30
25,24
30,28
35,26
40,16
45,24
50,13
55,20
60,13
65,15
70,15
75,19
80,17
85,13
90,9
95,27
100,14
105,13
110,27
115,22
120,27
125,15
130,18
135,10
140,15
145,11
150,12
155,10
160,13
165,15
170,11
175,18
180,10
185,13
190,12
195,20
200,16
205,20
210,19
215,18
220,22
225,30
230,33
235,28
240,35
245,23
250,29
255,17
260,8
265,18
270,20
275,14
280,16
285,23
290,13
295,13
300,20
305,8
310,14
315,13
320,22
325,16
330,8
335,13
340,13
345,10
350,16
355,17
360,17
365,11
370,10
375,12
380,15
385,16
390,14
395,12
400,19
405,11
410,7
415,6
420,13
425,11
430,7
435,11
440,10
445,22
450,13
455,7
460,5
465,11
470,9
475,15
480,16
485,13
490,11
495,8
500,15
505,20
510,13
515,10
520,10
525,9
530,8
535,10
540,9
545,12
550,17
555,18
560,16
565,19
570,21
575,15
580,14
585,8
590,13
595,9
600,12
605,19
610,5
615,10
620,11
625,9
630,12
635,6
640,11
645,11
650,8
655,10
660,11
665,16
670,23
675,18
680,16
685,13
690,15
695,15
700,16
705,18
710,18
715,3
720,2
725,8
730,5
735,12
740,3
745,8
750,10
755,3
760,4
765,9
770,14
775,3
780,5
785,6
790,5
795,3
800,10
805,4
810,14
815,6
820,4
825,3
830,4
835,8
840,6
845,8
850,11
855,8
860,6
865,14
870,7
875,6
880,6
885,8
890,4
895,13
900,1
905,14
910,11
915,8
920,10
925,11
930,9
935,6
940,10
945,7
950,7
955,8
960,7
965,10
970,13
975,4
980,7
985,7
990,5
995,5
1000,10
1005,3
1010,4
1015,13
1020,6
1025,7
1030,6
1035,7
1040,3
1045,7
1050,7
1055,10
1060,8
1065,6
1070,9
1075,8
1080,9
1085,4
1090,10
1095,8
1100,4
1105,3
1110,3
1115,2
