time,count
0,22
5,27
10,37
15,38
20,16
25,22
30,14
35,15
40,17
45,19
50,10
55,10
60,16
65,22
70,11
75,15
80,11
85,10
90,15
95,9
100,7
105,7
110,6
115,6
120,6
125,13
130,15
135,10
140,7
145,11
150,10
155,11
160,10
165,11
170,8
175,7
180,10
185,8
190,9
195,6
200,12
205,13
210,9
215,9
220,10
225,10
230,9
235,7
240,12
245,8
250,9
255,12
260,18
265,5
270,10
275,13
280,11
285,12
290,9
295,13
300,13
305,9
310,11
315,10
320,17
325,14
330,10
335,10
340,5
345,11
350,15
355,15
360,7
365,10
370,15
375,11
380,8
385,9
390,15
395,12
400,14
405,10
410,12
415,22
420,16
425,30
430,14
435,15
440,18
445,9
450,14
455,21
460,10
465,13
470,8
475,5
480,12
485,13
490,12
495,14
500,13
505,21
510,13
515,18
520,22
525,12
530,16
535,19
540,15
545,19
550,19
555,16
560,14
565,9
570,8
575,16
580,10
585,8
590,14
595,5
600,9
605,6
610,1
615,4
620,4
625,12
630,2
635,9
640,10
645,6
650,9
655,12
660,3
665,9
670,8
675,8
680,7
685,6
690,8
695,6
700,11
705,14
710,14
715,7
720,11
725,5
730,12
735,10
740,8
745,15
750,9
755,10
760,10
765,10
770,10
775,11
780,7
785,9
790,10
795,3
800,6
805,3
810,3
815,6
820,4
825,3
830,1
835,3
840,6
845,10
850,3
855,6
860,9
865,8
870,5
875,4
880,8
885,7
890,5
895,10
900,2
905,10
910,9
915,11
920,8
925,10
930,11
935,5
940,2
945,7
950,1
955,5
960,4
965,9
970,6
975,6
980,6
985,1
990,4
995,6
1000,3
1005,4
1010,7
1015,9
1020,5
1025,3
1030,3
1035,5
1040,6
1045,9
1050,4
1055,8
1060,7
1065,8
1070,4
1075,5
1080,1
