time,count
0,41
5,40
10,33
15,34
20,42
25,31
30,22
35,17
40,18
45,20
50,19
55,24
60,24
65,27
70,27
75,18
80,22
85,23
90,32
95,24
100,18
105,20
110,20
115,15
120,15
125,10
130,11
135,15
140,19
145,15
150,24
155,30
160,23
165,29
170,16
175,21
180,26
185,21
190,17
195,14
200,10
205,14
210,11
215,13
220,11
225,8
230,13
235,12
240,17
245,13
250,23
255,12
260,27
265,19
270,19
275,21
280,39
285,62
290,58
295,53
300,34
305,46
310,33
315,25
320,28
325,13
330,15
335,11
340,11
345,11
350,7
355,9
360,9
365,19
370,10
375,11
380,12
385,6
390,5
395,9
400,4
405,3
410,13
415,10
420,9
425,16
430,4
435,6
440,6
445,6
450,4
455,3
460,7
465,5
470,8
475,11
480,9
485,13
490,10
495,7
500,10
505,10
510,6
515,5
520,3
525,6
530,7
535,7
540,9
545,4
550,4
555,7
560,11
565,12
570,15
575,6
580,6
585,10
590,4
595,14
600,6
605,10
610,6
615,10
620,13
625,7
630,12
635,5
640,8
645,4
650,4
655,0
