time,count
0,69
5,51
10,57
15,48
20,62
25,23
30,38
35,31
40,41
45,34
50,31
55,14
60,16
65,22
70,26
75,24
80,28
85,37
90,33
95,45
100,37
105,29
110,25
115,34
120,24
125,30
130,18
135,26
140,24
145,27
150,22
155,19
160,21
165,23
170,33
175,26
180,16
185,18
190,26
195,33
200,35
205,60
210,62
215,58
220,50
225,27
230,39
235,29
240,36
245,27
250,26
255,24
260,27
265,24
270,23
275,16
280,17
285,8
290,14
295,10
300,15
305,13
310,14
315,17
320,9
325,23
330,18
335,11
340,10
345,16
350,17
355,23
360,28
365,16
370,12
375,15
380,11
385,8
390,15
395,19
400,18
405,25
410,14
415,23
420,17
425,32
430,26
435,29
440,12
445,7
450,8
455,10
460,10
465,10
470,14
475,7
480,22
485,13
490,9
495,9
500,12
505,10
510,16
515,10
520,9
525,22
530,14
535,20
540,16
545,18
550,14
555,19
560,13
565,13
570,19
575,8
580,12
585,19
590,8
595,10
600,9
605,7
610,7
615,3
620,8
625,8
630,10
635,18
640,13
645,15
650,25
655,6
660,16
665,9
670,6
675,12
680,11
685,9
690,11
695,14
700,6
705,15
710,8
715,24
720,22
725,37
730,17
735,17
740,14
745,12
750,23
755,17
760,11
765,16
770,19
775,20
780,19
785,23
790,19
795,18
800,11
805,12
810,7
815,6
820,14
825,5
830,9
835,6
840,10
845,9
850,16
855,12
860,11
865,6
870,14
875,5
880,8
885,8
890,8
895,5
900,9
905,7
910,8
915,8
920,7
925,4
930,10
935,9
940,4
945,10
950,8
955,6
960,13
965,9
970,13
975,13
980,8
985,17
990,12
995,12
1000,19
1005,16
1010,19
1015,15
1020,11
1025,14
1030,7
1035,13
1040,6
1045,10
1050,14
1055,14
1060,16
1065,18
1070,21
1075,17
1080,11
1085,19
1090,18
1095,9
1100,14
1105,14
1110,17
1115,14
1120,16
1125,10
1130,6
1135,14
1140,7
1145,3
1150,10
1155,7
1160,10
1165,3
1170,7
1175,8
1180,9
1185,8
1190,4
1195,2
1200,10
1205,12
1210,6
1215,10
1220,14
1225,15
1230,4
1235,4
1240,4
