time,count
0,42
5,39
10,38
15,42
20,39
25,38
30,33
35,29
40,33
45,16
50,16
55,28
60,26
65,20
70,21
75,16
80,21
85,22
90,19
95,20
100,18
105,18
110,15
115,16
120,14
125,25
130,33
135,24
140,23
145,13
150,21
155,23
160,21
165,30
170,27
175,21
180,17
185,30
190,25
195,16
200,30
205,18
210,20
215,11
220,12
225,24
230,13
235,15
240,14
245,22
250,10
255,13
260,18
265,21
270,12
275,19
280,28
285,21
290,20
295,24
300,17
305,21
310,23
315,23
320,24
325,23
330,25
335,24
340,13
345,19
350,9
355,14
360,12
365,7
370,8
375,13
380,9
385,12
390,16
395,7
400,13
405,16
410,12
415,11
420,11
425,22
430,10
435,16
440,23
445,20
450,15
455,13
460,13
465,9
470,14
475,24
480,13
485,9
490,13
495,10
500,18
505,6
510,15
515,20
520,12
525,14
530,5
535,7
540,9
545,10
550,11
555,16
560,17
565,5
570,12
575,14
580,16
585,19
590,19
595,20
600,13
605,21
610,17
615,24
620,20
625,21
630,17
635,22
640,27
645,23
650,23
655,16
660,15
665,18
670,12
675,9
680,11
685,14
690,9
695,15
700,27
705,31
710,26
715,17
720,18
725,14
730,10
735,12
740,9
745,9
750,26
755,7
760,11
765,12
770,19
775,24
780,17
785,11
790,11
795,13
800,12
805,14
810,12
815,9
820,24
825,11
830,27
835,13
840,20
845,17
850,17
855,17
860,12
865,20
870,17
875,13
880,9
885,10
890,11
895,16
900,15
905,15
910,14
915,22
920,14
925,15
930,14
935,15
940,10
945,21
950,19
955,8
960,12
965,14
970,15
975,13
980,27
985,12
990,9
995,13
1000,17
1005,15
1010,21
1015,12
1020,13
1025,7
1030,12
1035,14
1040,7
1045,8
1050,6
1055,2
1060,9
1065,6
1070,10
1075,5
1080,5
1085,12
1090,12
1095,13
1100,7
1105,8
1110,9
1115,6
1120,9
1125,5
1130,8
1135,9
1140,9
1145,9
1150,2
1155,2
