time,count
0,19
5,15
10,13
15,16
20,11
25,14
30,16
35,16
40,7
45,8
50,8
55,7
60,8
65,4
70,2
75,7
80,7
85,6
90,8
95,5
100,5
105,3
110,6
115,2
120,6
125,4
130,8
135,6
140,7
145,9
150,1
155,6
160,6
165,4
170,4
175,4
180,8
185,9
190,11
195,11
200,5
205,9
210,6
215,9
220,10
225,8
230,1
235,5
240,6
245,1
250,7
255,4
260,5
265,3
270,3
275,5
280,2
285,4
290,1
295,6
300,1
305,4
310,4
315,2
320,1
325,2
330,2
335,3
340,4
345,2
350,2
355,2
360,2
365,2
370,4
375,2
380,3
385,5
390,5
395,4
400,5
405,6
410,2
415,4
420,3
425,2
430,6
435,4
440,7
445,3
450,6
455,4
460,5
465,5
470,2
475,3
480,5
485,7
490,1
495,2
500,5
505,5
510,2
515,5
520,3
525,2
530,2
535,2
540,1
545,3
550,1
555,3
560,4
565,2
570,6
575,2
580,4
585,4
590,3
595,3
600,4
605,4
610,2
615,1
620,0
625,8
630,4
635,1
640,4
645,2
650,3
655,2
660,2
665,0
670,2
675,4
680,1
685,6
690,2
695,4
700,4
705,3
710,1
715,2
720,3
725,0
730,3
735,2
740,4
745,6
750,7
755,5
760,1
765,2
770,6
775,7
780,4
785,5
790,2
795,4
800,8
805,0
810,3
815,4
820,5
825,2
830,3
835,6
840,2
845,3
850,4
855,4
860,1
865,4
870,1
875,4
880,1
885,3
890,3
895,2
900,2
905,3
910,2
915,4
920,3
925,3
930,4
935,2
940,3
945,2
950,0
955,4
960,2
965,1
970,7
975,4
980,3
985,2
990,2
995,1
1000,2
1005,3
1010,4
1015,3
1020,1
1025,3
1030,0
1035,4
1040,2
1045,0
1050,4
1055,5
1060,6
1065,3
1070,3
1075,3
1080,1
1085,1
1090,4
1095,4
1100,2
1105,2
1110,2
1115,6
1120,5
1125,4
1130,3
1135,4
1140,1
1145,2
1150,0
1155,0
