time,count
0,5
5,13
10,11
15,7
20,6
25,6
30,6
35,3
40,3
45,1
50,4
55,4
60,5
65,3
70,3
75,3
80,4
85,7
90,2
95,3
100,2
105,7
110,6
115,2
120,7
125,4
130,2
135,4
140,4
145,2
150,2
155,2
160,4
165,6
170,2
175,3
180,2
185,0
190,4
195,1
200,1
205,1
210,8
215,5
220,3
225,5
230,1
235,4
240,2
245,1
250,4
255,3
260,4
265,2
270,3
275,4
280,4
285,2
290,3
295,3
300,3
305,2
310,4
315,5
320,4
325,7
330,4
335,3
340,4
345,4
350,5
355,3
360,1
365,10
370,5
375,6
380,3
385,6
390,3
395,5
400,3
405,4
410,3
415,3
420,1
425,3
430,2
435,3
440,2
445,1
450,2
455,3
460,6
465,4
470,5
475,1
480,1
485,6
490,0
495,3
500,6
505,3
510,1
515,2
520,3
525,3
530,2
535,4
540,2
545,4
550,3
555,5
560,13
565,3
570,2
575,2
580,4
585,1
590,6
595,4
600,3
605,1
610,6
615,7
620,6
625,2
630,3
635,0
640,5
645,2
650,3
655,2
660,3
665,12
670,4
675,7
680,3
685,4
690,3
695,3
700,3
705,5
710,2
715,1
720,1
725,4
730,3
735,3
740,5
745,3
750,4
755,1
760,2
765,3
770,2
775,1
780,2
785,1
790,5
795,4
800,1
805,9
810,5
815,2
820,4
825,6
830,4
835,8
840,6
845,2
850,0
855,2
860,3
865,2
870,5
875,2
880,5
885,4
890,4
895,3
900,1
905,6
910,2
915,3
920,1
925,3
930,1
935,4
940,0
945,0
950,3
955,2
960,3
965,4
970,1
975,2
980,5
985,4
990,1
995,3
1000,1
1005,2
1010,0
