time,count
0,7
5,5
10,7
15,13
20,12
25,11
30,8
35,7
40,6
45,6
50,4
55,5
60,4
65,4
70,2
75,2
80,5
85,3
90,6
95,4
100,5
105,6
110,9
115,3
120,3
125,2
130,3
135,6
140,9
145,6
150,12
155,8
160,7
165,10
170,11
175,10
180,5
185,9
190,4
195,12
200,6
205,10
210,7
215,5
220,1
225,6
230,1
235,4
240,10
245,4
250,2
255,9
260,3
265,6
270,1
275,1
280,5
285,6
290,7
295,7
300,6
305,3
310,4
315,6
320,5
325,5
330,4
335,6
340,5
345,4
350,3
355,4
360,4
365,3
370,4
375,2
380,3
385,2
390,3
395,4
400,2
405,10
410,3
415,6
420,6
425,2
430,4
435,6
440,5
445,3
450,6
455,7
460,3
465,4
470,6
475,7
480,5
485,5
490,3
495,1
500,3
505,8
510,3
515,5
520,4
525,8
530,6
535,9
540,10
545,8
550,4
555,5
560,3
565,3
570,4
575,0
580,5
585,1
590,3
595,3
600,3
605,4
610,4
615,1
620,2
625,4
630,2
635,2
640,4
645,1
650,1
655,3
660,1
665,6
670,1
675,2
680,2
685,1
690,8
695,4
700,1
705,6
710,2
715,8
720,4
725,2
730,13
735,2
740,3
745,2
750,3
755,3
760,2
765,4
770,1
775,1
780,2
785,3
790,3
795,1
800,0
805,2
810,1
815,1
820,7
825,2
830,0
835,2
840,4
845,0
850,4
855,3
860,4
865,5
870,0
875,2
880,5
885,3
890,4
895,0
900,4
905,4
910,8
915,5
920,2
925,3
930,2
935,2
940,2
945,4
950,1
955,4
960,1
965,3
970,1
975,0
980,5
985,1
990,2
995,2
1000,0
