time,count
0,17
5,10
10,10
15,19
20,6
25,7
30,14
35,10
40,7
45,18
50,7
55,7
60,8
65,4
70,9
75,6
80,6
85,8
90,6
95,6
100,11
105,4
110,9
115,6
120,4
125,4
130,6
135,10
140,10
145,4
150,8
155,4
160,8
165,9
170,7
175,10
180,8
185,3
190,4
195,6
200,9
205,10
210,6
215,5
220,9
225,5
230,6
235,2
240,7
245,5
250,8
255,5
260,6
265,8
270,8
275,7
280,7
285,5
290,7
295,7
300,8
305,7
310,14
315,6
320,3
325,10
330,9
335,13
340,6
345,13
350,11
355,7
360,9
365,9
370,9
375,8
380,9
385,4
390,10
395,4
400,8
405,6
410,4
415,10
420,3
425,6
430,6
435,4
440,3
445,2
450,2
455,6
460,4
465,4
470,7
475,10
480,10
485,8
490,8
495,11
500,9
505,5
510,16
515,9
520,11
525,11
530,8
535,11
540,4
545,2
550,3
555,1
560,4
565,3
570,6
575,7
580,5
585,4
590,7
595,5
600,7
605,3
610,9
615,4
620,4
625,2
630,6
635,4
640,8
645,5
650,0
655,7
660,7
665,9
670,9
675,8
680,5
685,1
690,0
695,7
700,6
705,8
710,8
715,5
720,5
725,15
730,3
735,8
740,7
745,2
750,4
755,4
760,3
765,4
770,4
775,1
780,3
785,6
790,1
795,5
800,6
805,0
810,4
815,4
820,1
825,2
830,6
835,6
840,6
845,4
850,5
855,4
860,4
865,2
870,4
875,4
880,4
885,1
890,11
895,6
900,2
905,5
910,3
915,6
920,5
925,6
930,7
935,7
940,6
945,11
950,4
955,2
960,6
965,3
970,7
975,2
980,3
985,4
990,4
995,3
1000,8
1005,4
1010,6
1015,6
1020,3
1025,2
1030,5
1035,6
1040,4
1045,3
1050,2
1055,5
1060,6
1065,4
1070,3
1075,3
1080,3
1085,1
1090,3
1095,5
1100,6
1105,4
1110,4
1115,4
1120,5
1125,4
1130,2
1135,9
1140,5
1145,5
1150,2
1155,4
1160,4
1165,5
1170,5
1175,6
1180,2
1185,5
1190,5
1195,3
1200,3
1205,3
1210,6
1215,8
1220,4
1225,6
1230,8
1235,4
1240,8
1245,5
1250,11
1255,4
1260,7
1265,9
1270,6
1275,6
1280,5
1285,4
1290,9
1295,5
1300,6
1305,6
1310,6
1315,4
1320,6
1325,1
1330,7
1335,7
1340,6
1345,7
1350,2
1355,3
1360,7
1365,5
1370,7
1375,4
1380,5
1385,9
1390,4
1395,3
1400,9
1405,5
1410,3
1415,3
1420,0
