time,count
0,6
5,4
10,6
15,12
20,19
25,18
30,15
35,14
40,8
45,8
50,10
55,8
60,8
65,12
70,6
75,10
80,5
85,5
90,2
95,8
100,3
105,7
110,5
115,4
120,3
125,4
130,6
135,6
140,2
145,5
150,2
155,4
160,3
165,7
170,2
175,2
180,4
185,8
190,3
195,6
200,4
205,7
210,5
215,8
220,5
225,3
230,6
235,3
240,8
245,3
250,9
255,5
260,4
265,6
270,5
275,5
280,6
285,4
290,3
295,5
300,4
305,7
310,7
315,9
320,6
325,9
330,11
335,9
340,10
345,3
350,10
355,3
360,11
365,7
370,9
375,10
380,9
385,6
390,7
395,8
400,6
405,4
410,6
415,5
420,7
425,4
430,0
435,5
440,2
445,5
450,3
455,5
460,2
465,3
470,5
475,3
480,3
485,3
490,5
495,5
500,0
505,2
510,9
515,7
520,6
525,6
530,5
535,10
540,4
545,6
550,9
555,7
560,11
565,6
570,4
575,11
580,9
585,3
590,6
595,2
600,3
605,6
610,5
615,2
620,3
625,4
630,5
635,3
640,2
645,3
650,1
655,6
660,3
665,2
670,3
675,3
680,8
685,4
690,4
695,0
700,3
705,3
710,5
715,5
720,2
725,4
730,3
735,3
740,1
745,5
750,3
755,3
760,3
765,3
770,3
775,4
780,1
785,2
790,2
795,4
800,3
805,2
810,3
815,5
820,4
825,11
830,4
835,1
840,6
845,1
850,3
855,4
860,3
865,3
870,3
875,5
880,5
885,3
890,7
895,5
900,4
905,5
910,5
915,4
920,7
925,4
930,2
935,2
940,3
945,2
950,3
955,2
960,4
965,4
970,5
975,4
980,5
985,6
990,0
995,5
1000,7
1005,4
1010,9
1015,7
1020,1
1025,3
1030,4
1035,1
1040,6
1045,3
1050,1
1055,2
1060,2
1065,3
1070,4
1075,5
1080,1
1085,9
1090,3
1095,0
1100,2
1105,2
1110,5
1115,4
1120,3
1125,2
1130,3
1135,3
1140,4
1145,4
1150,5
1155,4
1160,3
1165,1
1170,4
1175,4
1180,2
1185,1
1190,2
1195,1
1200,4
1205,4
1210,3
1215,2
1220,9
1225,4
1230,5
1235,2
1240,4
1245,3
1250,2
1255,7
1260,3
1265,2
1270,4
1275,3
1280,5
1285,5
1290,3
1295,3
1300,3
1305,2
1310,8
1315,2
1320,4
1325,6
1330,5
1335,3
1340,3
1345,7
1350,3
1355,0
1360,2
1365,3
1370,1
1375,1
1380,1
1385,1
