time,count
0,6
5,4
10,6
15,3
20,5
25,3
30,4
35,4
40,6
45,5
50,4
55,10
60,7
65,3
70,4
75,7
80,2
85,1
90,6
95,1
100,2
105,1
110,2
115,2
120,2
125,1
130,2
135,0
140,5
145,2
150,2
155,5
160,6
165,2
170,2
175,3
180,1
185,0
190,2
195,1
200,2
205,11
210,6
215,1
220,3
225,3
230,5
235,5
240,5
245,3
250,2
255,1
260,4
265,2
270,2
275,3
280,1
285,1
290,1
295,4
300,5
305,2
310,4
315,0
320,1
325,4
330,5
335,5
340,2
345,3
350,3
355,2
360,1
365,4
370,3
375,0
380,0
385,6
390,2
395,3
400,1
405,4
410,1
415,2
420,2
425,1
430,4
435,2
440,6
445,5
450,6
455,5
460,6
465,3
470,4
475,4
480,2
485,6
490,3
495,2
500,3
505,5
510,5
515,1
520,5
525,2
530,2
535,4
540,2
545,1
550,3
555,0
560,5
565,4
570,5
575,1
580,4
585,3
590,2
595,4
600,3
605,3
610,0
615,3
620,3
625,4
630,4
635,4
640,3
645,5
650,2
655,1
660,1
665,4
670,7
675,4
680,3
685,2
690,5
695,5
700,2
705,4
710,4
715,3
720,0
725,5
730,8
735,9
740,3
745,3
750,0
755,9
760,5
765,3
770,2
775,4
780,5
785,3
790,3
795,2
800,2
805,4
810,7
815,6
820,2
825,6
830,4
835,3
840,4
845,2
850,5
855,1
860,4
865,3
870,2
875,2
880,6
885,2
890,4
895,2
900,2
905,6
910,1
915,3
920,2
925,3
930,4
935,3
940,3
945,2
950,2
955,4
960,7
965,3
970,5
975,5
980,2
985,4
990,4
995,1
1000,2
1005,5
1010,8
1015,10
1020,6
1025,7
1030,4
1035,4
1040,4
1045,1
1050,3
1055,2
1060,3
1065,1
1070,4
1075,4
1080,5
1085,2
1090,5
1095,3
1100,6
1105,3
1110,1
1115,6
1120,1
1125,3
1130,2
1135,4
1140,1
1145,5
1150,5
1155,1
1160,2
1165,2
1170,1
