time,count
0,3
5,4
10,9
15,7
20,4
25,2
30,3
35,1
40,3
45,1
50,1
55,4
60,3
65,3
70,4
75,2
80,4
85,5
90,3
95,8
100,5
105,1
110,7
115,2
120,4
125,6
130,6
135,6
140,3
145,4
150,6
155,3
160,3
165,4
170,4
175,4
180,0
185,4
190,3
195,0
200,1
205,2
210,2
215,2
220,1
225,2
230,0
235,1
240,7
245,3
250,5
255,3
260,5
265,4
270,1
275,3
280,3
285,3
290,5
295,2
300,5
305,10
310,5
315,3
320,7
325,5
330,2
335,5
340,4
345,5
350,4
355,5
360,0
365,1
370,3
375,0
380,1
385,3
390,1
395,2
400,3
405,1
410,1
415,0
420,0
425,1
430,1
435,7
440,2
445,0
450,4
455,3
460,4
465,4
470,3
475,3
480,0
485,2
490,2
495,3
500,3
505,4
510,3
515,8
520,1
525,2
530,5
535,3
540,5
545,5
550,0
555,7
560,4
565,3
570,5
575,2
580,1
585,0
590,1
595,3
600,1
605,1
610,0
