time,count
0,3
5,0
10,2
15,2
20,0
25,3
30,3
35,3
40,3
45,4
50,3
55,3
60,6
65,2
70,4
75,1
80,4
85,2
90,4
95,3
100,0
105,4
110,3
115,1
120,2
125,1
130,2
135,4
140,3
145,5
150,1
155,2
160,3
165,1
170,5
175,1
180,4
185,1
190,2
195,4
200,2
205,5
210,2
215,1
220,2
225,4
230,4
235,2
240,1
245,2
250,2
255,1
260,2
265,1
270,2
275,5
280,1
285,1
290,3
295,2
300,1
305,1
310,2
315,2
320,5
325,0
330,0
335,1
340,2
345,1
350,2
355,1
360,2
365,5
370,0
375,1
380,1
385,3
390,1
395,2
400,2
405,1
410,5
415,8
420,4
425,1
430,2
435,1
440,2
445,1
450,0
455,0
