time,count
0,6
5,6
10,4
15,9
20,7
25,4
30,8
35,7
40,0
45,15
50,2
55,2
60,4
65,2
70,1
75,6
80,5
85,3
90,3
95,2
100,3
105,4
110,1
115,3
120,6
125,4
130,4
135,6
140,6
145,8
150,6
155,4
160,7
165,6
170,5
175,3
180,8
185,7
190,3
195,3
200,6
205,4
210,6
215,7
220,8
225,3
230,5
235,7
240,3
245,1
250,0
255,5
260,5
265,1
270,1
275,4
280,3
285,9
290,6
295,6
300,4
305,6
310,6
315,6
320,4
325,6
330,1
335,7
340,9
345,4
350,5
355,2
360,3
365,1
370,7
375,2
380,7
385,6
390,3
395,3
400,7
405,4
410,8
415,4
420,3
425,5
430,6
435,4
440,4
445,4
450,9
455,7
460,10
465,8
470,7
475,8
480,8
485,6
490,6
495,6
500,7
505,4
510,5
515,9
520,7
525,9
530,6
535,7
540,7
545,7
550,6
555,5
560,9
565,5
570,12
575,4
580,7
585,4
590,6
595,5
600,5
605,7
610,3
615,6
620,5
625,4
630,13
635,1
640,9
645,7
650,3
655,3
660,5
665,3
670,5
675,8
680,12
685,4
690,4
695,5
700,1
705,1
710,7
715,5
720,5
725,10
730,4
735,1
740,4
745,5
750,5
755,6
760,1
765,2
770,5
775,3
780,5
785,4
790,2
795,3
800,1
805,4
810,4
815,3
820,5
825,3
830,6
835,4
840,6
845,7
850,4
855,4
860,3
865,1
870,9
875,5
880,3
885,8
890,10
895,5
900,8
905,6
910,2
915,3
920,3
925,9
930,5
935,4
940,3
945,7
950,7
955,11
960,8
965,6
970,6
975,6
980,5
985,7
990,6
995,7
1000,10
1005,11
1010,14
1015,7
1020,10
1025,9
1030,8
1035,6
1040,9
1045,4
1050,4
1055,10
1060,4
1065,5
1070,2
1075,5
1080,2
1085,2
1090,6
1095,3
1100,8
1105,5
1110,7
1115,2
1120,6
1125,10
1130,7
1135,6
1140,6
1145,6
1150,10
1155,2
1160,4
1165,8
1170,4
1175,4
1180,8
1185,1
1190,4
1195,4
1200,2
1205,2
1210,7
1215,7
1220,4
1225,1
1230,4
1235,9
1240,4
1245,7
1250,2
1255,7
1260,5
1265,8
1270,6
1275,1
1280,1
1285,5
1290,2
1295,4
1300,3
1305,1
1310,1
1315,0
