time,count
0,1
5,2
10,6
15,8
20,5
25,3
30,4
35,8
40,0
45,3
50,1
55,2
60,3
65,2
70,1
75,5
80,5
85,2
90,3
95,3
100,2
105,2
110,0
115,5
120,1
125,3
130,0
135,3
140,2
145,2
150,1
155,1
160,3
165,4
170,1
175,2
180,7
185,3
190,3
195,2
200,1
205,1
210,2
215,3
220,0
225,1
230,1
235,1
240,2
245,2
250,4
255,2
260,4
265,3
270,2
275,2
280,2
285,4
290,6
295,2
300,3
305,1
310,1
315,5
320,3
325,1
330,4
335,5
340,2
345,1
350,2
355,5
360,2
365,1
370,2
375,1
380,3
385,1
390,4
395,1
400,3
405,0
410,6
415,2
420,5
425,1
430,3
435,5
440,1
445,1
450,4
455,3
460,2
465,1
470,8
475,3
480,6
485,9
490,0
495,2
500,0
505,1
510,1
515,2
520,2
525,2
530,1
535,4
540,1
545,4
550,3
555,1
560,1
565,3
570,1
575,3
580,1
585,5
590,4
595,4
600,4
605,1
