time,count
0,4
5,2
10,4
15,5
20,3
25,3
30,4
35,2
40,2
45,4
50,3
55,6
60,2
65,0
70,2
75,2
80,3
85,6
90,0
95,0
100,5
105,1
110,1
115,2
120,5
125,2
130,3
135,3
140,1
145,2
150,3
155,6
160,5
165,7
170,3
175,4
180,5
185,4
190,2
195,5
200,2
205,1
210,3
215,3
220,3
225,1
230,5
235,3
240,0
245,5
250,5
255,4
260,6
265,4
270,3
275,6
280,5
285,3
290,3
295,3
300,3
305,5
310,10
315,2
320,2
325,2
330,4
335,3
340,6
345,6
350,1
355,2
360,3
365,1
370,1
375,2
380,4
385,4
390,2
395,2
400,3
405,9
410,6
415,4
420,11
425,5
430,4
435,4
440,7
445,9
450,6
455,3
460,3
465,5
470,2
475,4
480,6
485,3
490,6
495,1
500,3
505,0
510,2
515,5
520,2
525,5
530,2
535,5
540,2
545,2
550,2
555,4
560,5
565,3
570,6
575,2
580,3
585,1
590,1
595,3
600,0
605,2
610,2
615,1
620,0
625,3
630,1
635,2
640,1
645,2
650,1
655,0
660,5
665,4
670,0
675,3
680,1
685,1
690,6
695,2
700,1
705,4
710,4
715,1
720,4
725,2
730,1
735,3
740,3
745,3
750,1
755,2
760,4
765,1
770,5
775,8
780,0
785,2
790,6
795,2
800,2
805,4
810,1
815,1
820,3
825,4
830,1
835,2
840,3
845,4
850,3
855,6
860,2
865,1
870,6
875,2
880,7
885,6
890,4
895,3
900,5
905,1
910,0
915,0
920,3
925,1
930,3
935,5
940,0
945,2
950,3
955,2
960,3
965,5
970,4
975,3
980,2
985,3
990,2
995,6
1000,6
1005,2
1010,3
1015,4
1020,3
1025,2
1030,2
1035,2
1040,2
1045,1
1050,2
1055,1
1060,0
