time,count
0,103
30,230
60,314
90,311
120,174
150,147
180,127
210,135
240,119
270,140
300,172
330,189
360,146
390,142
420,130
450,123
480,210
510,335
540,251
570,204
600,105
630,136
660,142
690,96
720,150
750,80
780,65
810,44
