time,count
0,40
5,58
10,55
15,71
20,50
25,50
30,42
35,38
40,27
45,21
50,12
55,18
60,19
65,17
70,13
75,11
80,15
85,17
90,18
95,13
100,19
105,27
110,19
115,19
120,16
125,15
130,11
135,11
140,14
145,12
150,12
155,14
160,16
165,8
170,18
175,18
180,19
185,18
190,16
195,19
200,13
205,11
210,17
215,13
220,15
225,11
230,11
235,8
240,6
245,5
250,4
255,8
260,7
265,8
270,10
275,12
280,8
285,9
290,10
295,8
300,13
305,12
310,7
315,12
320,11
325,11
330,12
335,6
340,14
345,14
350,2
355,12
360,9
365,15
370,13
375,12
380,9
385,12
390,4
395,11
400,11
405,9
410,6
415,12
420,6
425,13
430,18
435,11
440,8
445,8
450,19
455,11
460,13
465,14
470,10
475,25
480,22
485,26
490,23
495,21
500,9
505,14
510,10
515,8
520,4
525,7
530,7
535,3
540,7
545,6
550,5
555,9
560,11
565,6
570,11
575,8
580,7
585,8
590,15
595,7
600,9
605,14
610,6
615,15
620,7
625,13
630,4
635,9
640,4
645,7
650,8
655,5
660,9
665,6
670,6
675,5
680,3
685,4
690,3
695,5
700,5
705,6
710,8
715,8
720,6
725,12
730,9
735,18
740,12
745,10
750,13
755,14
760,15
765,11
770,13
775,9
780,8
785,3
790,0
