time,count
0,29
5,31
10,37
15,27
20,24
25,16
30,20
35,13
40,15
45,24
50,20
55,16
60,23
65,20
70,9
75,19
80,22
85,25
90,18
95,25
100,9
105,18
110,13
115,9
120,9
125,11
130,14
135,6
140,12
145,10
150,10
155,14
160,16
165,13
170,9
175,8
180,11
185,15
190,7
195,14
200,13
205,15
210,12
215,8
220,9
225,15
230,4
235,8
240,6
245,9
250,11
255,10
260,9
265,19
270,12
275,8
280,10
285,12
290,18
295,17
300,12
305,16
310,17
315,18
320,17
325,9
330,13
335,13
340,14
345,14
350,14
355,12
360,14
365,10
370,12
375,13
380,12
385,6
390,18
395,10
400,11
405,9
410,12
415,9
420,5
425,6
430,8
435,8
440,10
445,8
450,9
455,15
460,10
465,10
470,13
475,10
480,11
485,12
490,12
495,11
500,8
505,13
510,9
515,12
520,19
525,6
530,11
535,16
540,13
545,9
550,21
555,8
560,6
565,12
570,18
575,15
580,14
585,16
590,12
595,12
600,17
605,15
610,24
615,15
620,17
625,6
630,11
635,8
640,7
645,2
650,11
655,11
660,11
665,6
670,8
675,12
680,7
685,6
690,14
695,15
700,17
705,7
710,12
715,13
720,6
725,9
730,16
735,7
740,10
745,4
750,7
755,6
760,4
765,7
770,1
775,3
780,3
785,5
790,4
795,2
800,1
805,7
810,5
815,4
820,7
825,4
830,5
835,9
840,5
845,5
850,7
855,3
860,5
865,5
870,4
875,2
880,8
885,9
890,5
895,8
900,10
905,9
910,12
915,12
920,11
925,8
930,17
935,7
940,11
945,11
950,8
955,4
960,10
965,6
970,5
975,6
980,2
985,8
990,5
995,0
1000,4
1005,5
1010,7
1015,4
1020,6
1025,8
1030,6
1035,4
1040,7
1045,5
1050,12
1055,4
1060,5
1065,5
1070,10
1075,9
1080,6
1085,4
1090,5
1095,7
1100,4
1105,4
1110,8
1115,5
1120,5
1125,3
1130,2
1135,6
1140,4
1145,7
1150,6
1155,5
1160,7
1165,6
1170,4
1175,9
1180,4
1185,4
1190,2
1195,5
1200,6
1205,2
1210,3
1215,1
1220,5
1225,0
1230,5
1235,0
1240,5
1245,8
1250,6
1255,2
1260,6
1265,3
1270,6
1275,4
1280,4
1285,6
1290,1
1295,1
1300,3
1305,3
1310,2
