time,count
0,15
5,23
10,21
15,33
20,16
25,27
30,22
35,22
40,38
45,37
50,29
55,19
60,6
65,14
70,9
75,14
80,14
85,7
90,5
95,4
100,10
105,8
110,8
115,11
120,10
125,11
130,11
135,10
140,12
145,11
150,10
155,8
160,7
165,8
170,7
175,9
180,6
185,14
190,12
195,10
200,12
205,10
210,7
215,22
220,11
225,4
230,14
235,23
240,17
245,16
250,11
255,11
260,9
265,11
270,13
275,18
280,18
285,13
290,10
295,11
300,11
305,11
310,9
315,12
320,12
325,13
330,13
335,12
340,7
345,15
350,11
355,8
360,10
365,14
370,16
375,5
380,18
385,17
390,14
395,8
400,19
405,13
410,19
415,15
420,17
425,15
430,11
435,13
440,5
445,8
450,6
455,9
460,12
465,7
470,9
475,6
480,10
485,8
490,2
495,6
500,9
505,8
510,10
515,8
520,14
525,7
530,8
535,11
540,16
545,10
550,13
555,21
560,9
565,11
570,17
575,6
580,9
585,8
590,8
595,12
600,7
605,6
610,8
615,7
620,6
625,8
630,5
635,6
640,4
645,2
650,6
655,7
660,10
665,18
670,8
675,7
680,14
685,12
690,7
695,8
700,10
705,9
710,6
715,9
720,11
725,9
730,7
735,10
740,4
745,14
750,6
755,3
760,10
765,6
770,7
775,6
780,9
785,7
790,3
795,12
800,8
805,8
810,11
815,5
820,7
825,5
830,6
835,9
840,9
845,9
850,6
855,7
860,10
865,7
870,4
875,17
880,5
885,10
890,7
895,12
900,8
905,8
910,5
915,7
920,7
925,7
930,11
935,10
940,8
945,6
950,7
955,4
960,7
965,7
970,4
975,12
980,9
985,7
990,8
995,5
1000,6
1005,6
1010,7
1015,3
1020,7
1025,4
1030,2
1035,4
1040,3
1045,6
1050,10
1055,3
1060,10
1065,7
1070,5
1075,10
1080,6
1085,6
1090,0
1095,4
1100,6
1105,8
1110,5
1115,5
1120,9
1125,0
1130,6
1135,8
1140,3
1145,1
1150,6
1155,5
1160,2
1165,4
1170,8
1175,6
1180,2
1185,6
1190,3
1195,1
1200,5
1205,1
1210,5
1215,3
1220,2
1225,3
1230,4
1235,3
1240,1
1245,2
1250,4
1255,6
1260,6
1265,3
1270,12
1275,6
1280,7
1285,5
1290,6
1295,4
1300,7
1305,4
1310,1
1315,5
1320,8
1325,8
1330,11
1335,9
1340,11
1345,6
1350,5
1355,8
1360,19
1365,16
1370,8
1375,11
1380,6
1385,8
1390,13
1395,9
1400,5
1405,6
1410,8
1415,2
1420,4
1425,4
1430,2
1435,3
1440,2
1445,3
1450,1
1455,2
1460,1
