time,count
0,20
5,13
10,19
15,29
20,30
25,29
30,38
35,14
40,17
45,16
50,15
55,14
60,8
65,9
70,7
75,10
80,18
85,19
90,13
95,33
100,17
105,22
110,13
115,10
120,20
125,15
130,10
135,14
140,9
145,15
150,19
155,21
160,21
165,26
170,22
175,26
180,15
185,17
190,22
195,13
200,29
205,19
210,25
215,28
220,11
225,20
230,15
235,13
240,14
245,11
250,11
255,13
260,10
265,7
270,13
275,3
280,10
285,7
290,11
295,4
300,5
305,15
310,6
315,13
320,16
325,7
330,13
335,4
340,19
345,8
350,17
355,10
360,14
365,14
370,19
375,13
380,20
385,11
390,10
395,15
400,8
405,15
410,11
415,6
420,6
425,5
430,6
435,7
440,8
445,6
450,13
455,8
460,21
465,13
470,13
475,16
480,17
485,22
490,16
495,20
500,14
505,11
510,11
515,22
520,11
525,8
530,20
535,18
540,7
545,9
550,9
555,9
560,17
565,9
570,9
575,12
580,4
585,12
590,17
595,15
600,14
605,10
610,12
615,12
620,10
625,10
630,16
635,23
640,15
645,14
650,10
655,12
660,9
665,3
670,8
675,7
680,10
685,6
690,6
695,9
700,4
705,5
710,7
715,2
720,4
725,7
730,4
735,4
740,9
745,11
750,11
755,6
760,5
765,10
770,8
775,7
780,10
785,7
790,15
795,2
800,8
805,7
810,3
815,3
820,6
825,6
830,7
835,4
840,5
845,9
850,3
855,8
860,5
865,11
870,2
875,8
880,7
885,6
890,9
895,9
900,10
905,4
910,10
915,6
920,4
925,11
930,5
935,10
940,3
945,6
950,3
955,6
960,3
965,5
970,4
975,4
980,5
985,3
990,10
995,4
1000,3
1005,5
1010,7
1015,12
1020,3
1025,10
1030,11
1035,3
1040,9
1045,8
1050,4
1055,8
1060,0
