time,count
0,33
5,45
10,44
15,59
20,81
25,47
30,58
35,33
40,21
45,17
50,27
55,20
60,19
65,34
70,30
75,32
80,42
85,28
90,28
95,24
100,46
105,31
110,36
115,45
120,41
125,37
130,56
135,37
140,37
145,25
150,32
155,25
160,28
165,26
170,21
175,23
180,18
185,28
190,20
195,26
200,25
205,25
210,16
215,26
220,14
225,15
230,11
235,15
240,4
245,23
250,13
255,23
260,16
265,12
270,25
275,11
280,12
285,10
290,10
295,4
300,12
305,19
310,6
315,12
320,14
325,11
330,5
335,16
340,4
345,16
350,11
355,11
360,15
365,15
370,12
375,12
380,11
385,16
390,17
395,12
400,9
405,12
410,10
415,9
420,9
425,11
430,17
435,21
440,22
445,12
450,16
455,16
460,10
465,9
470,6
475,14
480,21
485,16
490,7
495,7
500,12
505,8
510,15
515,14
520,13
525,13
530,12
535,14
540,2
545,17
550,10
555,8
560,12
565,9
570,13
575,16
580,19
585,16
590,16
595,6
600,13
605,14
610,6
615,6
620,5
625,7
630,11
635,8
640,6
645,8
650,3
655,7
660,8
665,5
670,5
675,4
680,5
685,3
690,4
695,5
700,4
705,5
710,14
715,11
720,5
725,19
730,11
735,5
740,6
745,6
750,10
755,4
760,12
765,7
770,3
775,10
780,12
785,9
790,5
795,9
800,3
805,12
810,2
815,4
820,7
825,12
830,7
835,14
840,13
845,10
850,13
855,6
860,5
865,4
870,12
875,8
880,13
885,8
890,11
895,7
900,17
905,11
910,5
915,11
920,9
925,8
930,12
935,11
940,7
945,9
950,7
955,3
960,14
965,9
970,5
975,6
980,7
985,7
990,8
995,10
1000,5
1005,8
1010,4
1015,8
1020,8
1025,3
1030,2
1035,3
1040,7
1045,10
1050,9
1055,5
1060,7
1065,14
1070,9
1075,12
1080,6
1085,8
1090,4
1095,7
1100,7
1105,13
1110,11
1115,4
1120,8
1125,11
1130,12
1135,9
1140,4
1145,5
1150,0
1155,1
