time,count
0,29
5,46
10,28
15,30
20,30
25,29
30,11
35,31
40,28
45,16
50,18
55,16
60,10
65,16
70,16
75,23
80,17
85,9
90,15
95,9
100,19
105,12
110,19
115,27
120,17
125,21
130,24
135,12
140,14
145,10
150,23
155,16
160,13
165,12
170,17
175,15
180,15
185,12
190,10
195,14
200,17
205,9
210,16
215,18
220,13
225,10
230,20
235,17
240,21
245,17
250,19
255,20
260,17
265,16
270,13
275,18
280,20
285,8
290,10
295,14
300,16
305,11
310,22
315,19
320,24
325,39
330,37
335,33
340,22
345,21
350,29
355,25
360,20
365,18
370,18
375,27
380,25
385,20
390,19
395,13
400,16
405,11
410,9
415,6
420,7
425,9
430,13
435,18
440,13
445,15
450,13
455,9
460,17
465,13
470,15
475,14
480,14
485,16
490,9
495,8
500,9
505,14
510,13
515,12
520,12
525,11
530,8
535,12
540,17
545,9
550,14
555,10
560,8
565,17
570,7
575,11
580,11
585,10
590,11
595,17
600,6
605,11
610,14
615,8
620,12
625,8
630,10
635,10
640,8
645,13
650,10
655,5
660,7
665,6
670,5
675,6
680,2
685,5
690,7
695,8
700,4
705,9
710,6
715,4
720,5
725,9
730,6
735,10
740,3
745,7
750,4
755,4
760,8
765,8
770,5
775,4
780,7
785,9
790,4
795,12
800,7
805,10
810,12
815,4
820,11
825,10
830,4
835,13
840,12
845,4
850,14
855,7
860,7
865,8
870,7
875,6
880,14
885,5
890,10
895,16
900,13
905,14
910,12
915,20
920,11
925,4
