time,count
0,48
5,55
10,56
15,66
20,55
25,34
30,36
35,45
40,30
45,38
50,33
55,37
60,28
65,36
70,28
75,27
80,32
85,39
90,26
95,29
100,19
105,27
110,21
115,23
120,16
125,18
130,20
135,16
140,24
145,29
150,32
155,23
160,13
165,17
170,12
175,17
180,21
185,7
190,12
195,6
200,12
205,16
210,10
215,5
220,7
225,11
230,9
235,11
240,10
245,11
250,9
255,17
260,10
265,10
270,11
275,13
280,12
285,16
290,7
295,12
300,9
305,14
310,7
315,10
320,9
325,9
330,7
335,6
340,6
345,9
350,8
355,12
360,11
365,6
370,11
375,13
380,10
385,11
390,10
395,13
400,22
405,18
410,12
415,14
420,12
425,10
430,7
435,11
440,11
445,7
450,10
455,16
460,12
465,11
470,15
475,9
480,12
485,14
490,19
495,21
500,15
505,28
510,25
515,23
520,25
525,16
530,13
535,19
540,17
545,11
550,9
555,10
560,20
565,14
570,9
575,20
580,12
585,23
590,29
595,34
600,20
605,15
610,13
615,16
620,11
625,22
630,21
635,15
640,7
645,15
650,11
655,4
660,8
665,5
670,6
675,14
680,7
685,9
690,15
695,12
700,4
705,10
710,3
715,10
720,10
725,9
730,5
735,9
740,12
745,12
750,14
755,5
760,12
765,11
770,8
775,14
780,16
785,9
790,7
795,6
800,10
805,3
810,4
815,12
820,6
825,5
830,7
835,6
840,8
845,6
850,3
855,10
860,6
865,7
870,10
875,11
880,5
885,8
890,14
895,7
900,6
905,10
910,4
915,17
920,11
925,7
930,8
935,11
940,14
945,11
950,7
955,15
960,8
965,6
970,5
975,5
980,3
985,4
990,5
995,7
1000,18
1005,7
1010,4
1015,10
1020,7
1025,10
1030,3
1035,8
1040,4
1045,7
1050,3
1055,10
1060,4
