time,count
0,35
5,40
10,42
15,49
20,31
25,28
30,30
35,18
40,32
45,24
50,25
55,16
60,23
65,16
70,7
75,17
80,14
85,18
90,13
95,9
100,10
105,13
110,14
115,7
120,16
125,7
130,9
135,14
140,6
145,7
150,5
155,9
160,12
165,10
170,8
175,8
180,13
185,6
190,17
195,15
200,22
205,18
210,8
215,8
220,15
225,7
230,5
235,8
240,6
245,14
250,5
255,6
260,3
265,4
270,7
275,8
280,1
285,5
290,8
295,7
300,3
305,7
310,9
315,11
320,7
325,4
330,8
335,5
340,7
345,6
350,2
355,8
360,7
365,11
370,9
375,6
380,9
385,9
390,16
395,11
400,10
405,7
410,9
415,8
420,8
425,7
430,6
435,6
440,12
445,9
450,10
455,7
460,12
465,6
470,9
475,16
480,16
485,11
490,7
495,6
500,2
505,5
510,5
515,13
520,7
525,7
530,7
535,8
540,5
545,10
550,8
555,9
560,10
565,9
570,12
575,9
580,9
585,13
590,11
595,14
600,13
605,16
610,12
615,16
620,16
625,16
630,19
635,13
640,17
645,13
650,15
655,17
660,6
665,15
670,10
675,10
680,11
685,12
690,8
695,2
700,9
705,7
710,7
715,7
720,10
725,13
730,10
735,12
740,13
745,5
750,5
755,11
760,3
765,18
770,6
775,8
780,10
785,5
790,8
795,10
800,10
805,7
810,6
815,9
820,2
825,12
830,2
835,10
840,5
845,5
850,9
855,7
860,8
865,13
870,5
875,12
880,5
885,4
890,7
895,9
900,8
905,7
910,17
915,6
920,13
925,19
930,13
935,12
940,14
945,10
950,11
955,11
960,15
965,10
970,7
975,3
980,4
985,6
990,4
995,6
1000,9
1005,5
1010,3
1015,6
1020,5
1025,7
1030,7
1035,8
1040,4
1045,8
1050,5
1055,9
1060,13
1065,7
1070,17
1075,15
1080,10
1085,19
1090,9
1095,8
1100,5
1105,6
1110,5
1115,7
1120,7
1125,7
1130,10
1135,7
1140,5
1145,7
1150,5
1155,1
1160,5
1165,7
1170,6
1175,4
1180,3
1185,6
1190,6
1195,4
1200,8
1205,2
1210,0
1215,1
