time,count
0,52
5,57
10,41
15,64
20,48
25,25
30,27
35,28
40,29
45,30
50,13
55,16
60,13
65,12
70,6
75,12
80,17
85,11
90,17
95,19
100,13
105,26
110,18
115,15
120,10
125,15
130,14
135,17
140,15
145,24
150,23
155,20
160,11
165,22
170,27
175,26
180,25
185,15
190,22
195,12
200,16
205,20
210,10
215,21
220,35
225,34
230,40
235,50
240,33
245,34
250,21
255,24
260,21
265,15
270,15
275,10
280,10
285,9
290,10
295,17
300,18
305,14
310,17
315,13
320,8
325,14
330,21
335,19
340,23
345,20
350,12
355,14
360,22
365,20
370,21
375,22
380,16
385,18
390,16
395,12
400,15
405,17
410,13
415,17
420,11
425,11
430,20
435,18
440,14
445,12
450,13
455,13
460,20
465,9
470,14
475,18
480,11
485,12
490,19
495,13
500,13
505,22
510,11
515,12
520,16
525,12
530,5
535,13
540,17
545,10
550,9
555,14
560,15
565,9
570,23
575,21
580,13
585,14
590,21
595,20
600,20
605,16
610,15
615,25
620,22
625,24
630,23
635,23
640,18
645,19
650,15
655,24
660,13
665,22
670,8
675,15
680,18
685,16
690,14
695,21
700,20
705,23
710,18
715,27
720,16
725,15
730,14
735,13
740,8
745,11
750,12
755,13
760,9
765,14
770,17
775,13
780,24
785,19
790,27
795,19
800,17
805,26
810,14
815,14
820,22
825,20
830,9
835,19
840,12
845,13
850,4
855,9
860,18
865,7
870,11
875,17
880,14
885,17
890,19
895,14
900,10
905,14
910,23
915,17
920,27
925,21
930,16
935,15
940,18
945,15
950,14
955,7
960,15
965,11
970,15
975,20
980,12
985,9
990,11
995,10
1000,12
1005,14
1010,26
1015,24
1020,17
1025,16
1030,8
1035,20
1040,19
1045,12
1050,17
1055,16
1060,6
1065,12
1070,19
1075,10
1080,8
1085,7
1090,14
1095,4
1100,7
1105,6
1110,5
1115,11
1120,9
1125,2
1130,7
1135,5
1140,0
1145,1
