time,count
0,32
5,32
10,27
15,34
20,38
25,25
30,29
35,27
40,32
45,26
50,38
55,40
60,30
65,28
70,25
75,23
80,21
85,16
90,26
95,19
100,10
105,26
110,15
115,24
120,16
125,21
130,18
135,18
140,20
145,17
150,14
155,21
160,20
165,12
170,14
175,13
180,18
185,24
190,20
195,17
200,13
205,16
210,12
215,12
220,16
225,18
230,23
235,17
240,9
245,14
250,10
255,8
260,8
265,11
270,8
275,5
280,6
285,15
290,10
295,7
300,16
305,8
310,10
315,7
320,13
325,11
330,7
335,12
340,11
345,7
350,13
355,8
360,6
365,10
370,11
375,7
380,7
385,10
390,12
395,14
400,9
405,6
410,8
415,11
420,11
425,4
430,7
435,8
440,10
445,4
450,7
455,3
460,8
465,9
470,4
475,4
480,8
485,4
490,10
495,9
500,7
505,9
510,8
515,6
520,7
525,21
530,4
535,8
540,8
545,7
550,15
555,13
560,20
565,12
570,5
575,8
580,15
585,5
590,2
595,7
600,4
605,6
610,6
615,5
620,4
625,3
630,7
635,10
640,8
645,10
650,8
655,6
660,14
665,4
670,9
675,8
680,6
685,13
690,11
695,5
700,10
705,6
710,8
715,10
720,6
725,9
730,4
735,4
740,9
745,7
750,15
755,4
760,9
765,6
770,8
775,9
780,8
785,12
790,5
795,6
800,6
805,8
810,5
815,10
820,9
825,5
830,5
835,2
840,4
845,9
850,11
855,9
860,8
865,5
870,3
875,3
880,9
885,2
890,4
895,1
900,6
905,3
910,11
915,6
920,6
925,7
930,1
935,10
940,1
945,0
