userId,videoStartTime,videoEndTime,videoTotalTime,videoId,time
67316,125.327347,135.225769,491,25312,2016-04-26T12:05:35.216Z
67316,135.225769,146.419726,491,25312,2016-04-26T12:05:38.215Z
67316,146.419726,158.866437,491,25312,2016-04-26T12:05:41.215Z
67316,158.866437,142.439242,491,25312,2016-04-26T12:05:44.215Z
67316,142.439242,147.787103,491,25312,2016-04-26T12:05:47.215Z
67316,327.787103,335.5761760242792,491,25312,2016-04-26T12:08:50.228Z
67316,335.5761760242792,354.528983,491,25312,2016-04-26T12:08:53.218Z
67316,354.528983,383.200758,491,25312,2016-04-26T12:08:56.219Z
67316,389.218758,459.997367,491,25312,2016-04-26T12:09:05.238Z
67316,111.138,127.549875,611,25313,2016-04-26T12:12:36.844Z
67316,127.549875,163.163965,611,25313,2016-04-26T12:12:39.845Z
67316,319.144965,281.44366810344826,611,25313,2016-04-26T12:15:18.845Z
67316,281.44366810344826,307.7468146551724,611,25313,2016-04-26T12:15:21.845Z
67316,567.725814,541.8448189655172,611,25313,2016-04-26T12:24:24.853Z
67316,91.174854,116.687743,325,25310,2016-05-26T13:07:38.694Z
67316,116.687743,194.086462,325,25310,2016-05-26T13:07:41.832Z
67316,227.087107,204.100723,325,25310,2016-05-26T13:08:17.693Z
67316,200.65361451694486,191.116344,325,25310,2016-05-26T13:08:23.694Z
67316,215.855694,225.459468,325,25310,2016-05-26T13:08:50.695Z
67316,225.459468,253.158798,325,25310,2016-05-26T13:08:53.694Z
67316,253.158798,267.20948,325,25310,2016-05-26T13:08:56.694Z
67316,267.20948,289.305206,325,25310,2016-05-26T13:08:59.709Z
67316,289.305206,305.417479,325,25310,2016-05-26T13:09:02.695Z
67316,305.417479,322.568518,325,25310,2016-05-26T13:09:05.715Z
67316,14.175396,20.831726,362,25311,2016-05-26T13:09:30.575Z
67316,20.831726,41.11525,362,25311,2016-05-26T13:09:33.590Z
67316,41.11525,25.358501,362,25311,2016-05-26T13:09:36.575Z
67316,25.358501,33.541821,362,25311,2016-05-26T13:09:39.575Z
67316,33.541821,40.03366,362,25311,2016-05-26T13:09:42.575Z
67316,40.03366,69.369203,362,25311,2016-05-26T13:09:45.575Z
67316,69.369203,80.31178907435509,362,25311,2016-05-26T13:09:48.575Z
67316,90.747227,96.483787,362,25311,2016-05-26T13:10:06.576Z
67316,96.483787,109.366566,362,25311,2016-05-26T13:10:09.575Z
67316,114.027755,130.746496,362,25311,2016-05-26T13:10:15.576Z
67316,130.746496,140.32272,362,25311,2016-05-26T13:10:18.590Z
67316,254.322783,340.982476,362,25311,2016-05-26T13:12:15.576Z
67316,340.982476,357.685343,362,25311,2016-05-26T13:12:18.576Z
67316,192.119827,300.1059,491,25312,2016-05-26T13:16:03.887Z
67316,300.1059,320.091123,491,25312,2016-05-26T13:16:06.888Z
67316,320.091123,260.609941,491,25312,2016-05-26T13:16:09.887Z
67316,329.889754,350.263812,491,25312,2016-05-26T14:09:48.912Z
67316,353.524312,380.817786,491,25312,2016-05-26T14:09:54.912Z
67316,380.817786,414.3603945371775,491,25312,2016-05-26T14:09:57.927Z
67316,425.954977,416.944636,491,25312,2016-05-26T14:10:12.912Z
67316,416.944636,443.7186646433991,491,25312,2016-05-26T14:10:15.912Z
67316,443.7186646433991,486.43868,491,25312,2016-05-26T14:10:18.913Z
67316,3.755292,39.106057,611,25313,2016-05-26T14:11:42.145Z
67316,39.106057,204.65706676783014,611,25313,2016-05-26T14:11:45.145Z
67316,210.15192,172.89706,611,25313,2016-05-26T14:11:54.145Z
67316,172.89706,150.103304,611,25313,2016-05-26T14:11:57.145Z
67316,177.10322,134.209256,611,25313,2016-05-26T14:12:27.145Z
67316,134.209256,239.695565,611,25313,2016-05-26T14:12:30.158Z
67316,242.435502,290.316698,611,25313,2016-05-26T14:12:36.147Z
67316,290.316698,303.750182,611,25313,2016-05-26T14:12:39.159Z
67316,303.750182,347.200586,611,25313,2016-05-26T14:12:42.147Z
67316,356.695691,376.90238,611,25313,2016-05-26T14:12:54.146Z
67316,376.90238,387.827373,611,25313,2016-05-26T14:12:57.147Z
67316,387.827373,422.741859,611,25313,2016-05-26T14:13:00.147Z
67316,422.741859,447.327944,611,25313,2016-05-26T14:13:03.160Z
67316,447.327944,466.118334,611,25313,2016-05-26T14:13:06.148Z
67316,466.118334,481.994614,611,25313,2016-05-26T14:13:09.159Z
67316,485.015302,500.789523,611,25313,2016-05-26T14:13:15.162Z
67316,512.790315,527.177993,611,25313,2016-05-26T14:13:30.146Z
67316,527.177993,560.569141,611,25313,2016-05-26T14:13:33.146Z
67316,560.569141,587.021568,611,25313,2016-05-26T14:13:36.149Z
67316,587.021568,608.780845,611,25313,2016-05-26T14:13:39.147Z
67316,253.435021,154.366585,372,25314,2016-05-26T14:19:46.153Z
67316,154.366585,123.20521,372,25314,2016-05-26T14:19:49.155Z
67316,237.205689,253.577614,372,25314,2016-05-26T14:21:46.152Z
67316,253.577614,292.094262,372,25314,2016-05-26T14:21:49.167Z
67316,292.094262,310.527326,372,25314,2016-05-26T14:21:52.152Z
67316,322.527389,330.130494,372,25314,2016-05-26T14:22:07.153Z
67316,330.130494,340.423104,372,25314,2016-05-26T14:22:10.153Z
67316,340.423104,368.797342,372,25314,2016-05-26T14:22:13.154Z
67316,190.455604,58.934291,414,25315,2016-05-26T14:27:27.728Z
67316,58.934291,17.241415,414,25315,2016-05-26T14:27:30.729Z
67316,17.241415,6.830729,414,25315,2016-05-26T14:27:33.728Z
67316,40.0915,235.423685,414,25315,2016-05-26T14:28:09.730Z
67316,235.423685,275.777383,414,25315,2016-05-26T14:28:12.728Z
67316,275.777383,348.59006373292914,414,25315,2016-05-26T14:28:15.728Z
67316,348.59006373292914,404.3895523520491,414,25315,2016-05-26T14:28:18.742Z
67316,145.695813,109.86874,238,25316,2016-05-26T14:32:24.287Z
67316,109.86874,91.563428,238,25316,2016-05-26T14:32:27.287Z
67316,91.563428,47.368186,238,25316,2016-05-26T14:32:30.287Z
67316,122.368394,127.850531,238,25316,2016-05-26T14:33:48.288Z
67316,127.850531,135.27934,238,25316,2016-05-26T14:33:51.300Z
67316,135.27934,151.226858,238,25316,2016-05-26T14:33:54.286Z
67316,160.282108,165.769658,238,25316,2016-05-26T14:34:06.291Z
67316,165.769658,195.821699,238,25316,2016-05-26T14:34:09.294Z
67316,195.821699,204.229494,238,25316,2016-05-26T14:34:12.286Z
67316,204.229494,225.387549,238,25316,2016-05-26T14:34:15.290Z
67316,225.387549,237.261609,238,25316,2016-05-26T14:34:18.301Z
67316,7.164979,29.780355,414,25317,2016-05-26T14:37:59.142Z
67316,32.780001,42.929334,414,25317,2016-05-26T14:38:05.143Z
67316,42.929334,90.558961,414,25317,2016-05-26T14:38:08.142Z
67316,90.558961,132.853133,414,25317,2016-05-26T14:38:11.142Z
67316,141.853216,154.887475,414,25317,2016-05-26T14:38:23.142Z
67316,154.887475,179.922501,414,25317,2016-05-26T14:38:26.142Z
67316,182.922855,201.17250227617603,414,25317,2016-05-26T14:38:32.143Z
67316,206.87769,236.205874,414,25317,2016-05-26T14:38:41.142Z
67316,236.205874,197.725621,414,25317,2016-05-26T14:38:44.143Z
67316,197.725621,83.88997,414,25317,2016-05-26T14:38:47.143Z
67316,119.889887,136.935176,414,25317,2016-05-26T14:39:26.144Z
67316,136.935176,166.681404,414,25317,2016-05-26T14:39:29.143Z
67316,166.681404,182.922981,414,25317,2016-05-26T14:39:32.143Z
67316,182.922981,203.117127,414,25317,2016-05-26T14:39:35.143Z
67316,203.117127,214.019967,414,25317,2016-05-26T14:39:38.142Z
67316,214.019967,224.36061,414,25317,2016-05-26T14:39:41.143Z
67316,224.36061,248.17542336874052,414,25317,2016-05-26T14:39:44.146Z
67316,250.920048,260.23406,414,25317,2016-05-26T14:39:50.144Z
67316,290.234269,299.090104,414,25317,2016-05-26T14:40:23.143Z
67316,299.090104,308.050564,414,25317,2016-05-26T14:40:26.158Z
67316,308.050564,315.884304,414,25317,2016-05-26T14:40:29.143Z
67316,321.884241,345.619339,414,25317,2016-05-26T14:40:38.144Z
67316,345.619339,362.86255,414,25317,2016-05-26T14:40:41.144Z
67316,362.86255,399.838182,414,25317,2016-05-26T14:40:44.144Z
67316,399.838182,410.043457,414,25317,2016-05-26T14:40:47.157Z
67316,413.241,368.596262,414,25317,2016-05-26T14:41:47.144Z
67316,368.596262,278.434174,414,25317,2016-05-26T14:41:50.157Z
67316,280.794091,398.566459,414,25317,2016-05-26T14:42:32.146Z
67316,24.674771,47.189529,617,25318,2016-05-26T14:44:20.152Z
67316,45.29401,75.690136,617,25318,2016-05-26T14:44:29.152Z
67316,78.724969,88.156737,617,25318,2016-05-26T14:44:35.155Z
67316,88.156737,98.035936,617,25318,2016-05-26T14:44:38.165Z
67316,107.035645,120.076327,617,25318,2016-05-26T14:44:50.153Z
67316,120.076327,212.58649468892267,617,25318,2016-05-26T14:44:53.152Z
67316,218.021827,198.56980273141127,617,25318,2016-05-26T14:45:05.218Z
67316,240.144719,301.8261,617,25318,2016-05-26T14:45:53.159Z
67316,301.8261,339.20394537177555,617,25318,2016-05-26T14:45:56.153Z
67316,339.20394537177555,377.983459787557,617,25318,2016-05-26T14:45:59.153Z
67316,375.433723,352.75341426403656,617,25318,2016-05-26T14:46:11.153Z
67316,361.188268,288.911652,617,25318,2016-05-26T14:46:26.153Z
67316,291.912048,217.72594840667685,617,25318,2016-05-26T14:46:32.153Z
67316,217.72594840667685,167.26585735963585,617,25318,2016-05-26T14:46:35.166Z
67316,169.421295,383.535973,617,25318,2016-05-26T14:46:41.168Z
67316,383.535973,362.097875,617,25318,2016-05-26T14:46:44.153Z
67316,362.097875,371.135334,617,25318,2016-05-26T14:46:47.168Z
67316,371.135334,380.052028,617,25318,2016-05-26T14:46:50.153Z
67316,382.791674,399.684164,617,25318,2016-05-26T14:46:56.154Z
67316,399.684164,415.849539,617,25318,2016-05-26T14:46:59.157Z
67316,511.589456,498.994233,617,25318,2016-05-26T14:48:38.154Z
67316,498.994233,403.680728,617,25318,2016-05-26T14:48:41.154Z
67316,403.680728,443.562528,617,25318,2016-05-26T14:48:44.154Z
67316,443.562528,472.263218,617,25318,2016-05-26T14:48:47.166Z
67316,472.263218,547.820099,617,25318,2016-05-26T14:48:50.158Z
76441,21.312971,347.443376,362,25311,2016-04-26T00:20:15.691Z
76441,350.20655,335.322131,362,25311,2016-04-26T00:20:21.566Z
76441,335.322131,300.940312,362,25311,2016-04-26T00:20:24.575Z
76441,300.940312,240.355403,362,25311,2016-04-26T00:20:27.580Z
76441,361.561,1.300272,362,25311,2016-04-26T00:43:19.110Z
76441,4.348889,354.554945,362,25311,2016-04-26T00:43:25.126Z
76441,10.321224,211.204008,213,25181,2016-04-26T06:38:57.533Z
76441,24.117778,318.82286259578547,325,25310,2016-04-26T06:40:08.467Z
76441,22.308526,208.335713,213,25181,2016-04-27T00:32:17.806Z
76441,212.671563,1.402857,213,25181,2016-04-27T00:32:32.856Z
76441,7.173016,209.005429,213,25181,2016-04-27T00:32:41.854Z
76441,139.480317,113.87028,491,25312,2016-04-27T00:37:49.086Z
76441,113.87028,89.219215,491,25312,2016-04-27T00:37:52.093Z
76441,89.219215,74.273659,491,25312,2016-04-27T00:37:55.103Z
76441,211.158,197.850125,372,25314,2016-04-29T13:45:24.967Z
76441,371.541,301.678573,372,25314,2016-04-29T13:57:33.084Z
76441,13.919,278.688491,414,25315,2016-05-01T15:04:12.330Z
76441,413.361,350.3119,414,25315,2016-05-01T15:06:30.333Z
76441,436.418,57.865493,617,25318,2016-05-01T15:33:21.293Z
76441,775.621,0,776,25360,2016-05-03T13:29:08.410Z
76441,324.678,302.09234,391,25361,2016-05-03T13:37:32.840Z
76441,302.09234,270.90009,391,25361,2016-05-03T13:37:35.957Z
76441,389.981,1.378,391,25361,2016-05-03T14:07:12.417Z
76441,346.398,315.29743,776,25360,2016-05-09T12:55:17.698Z
76441,193.178,78.263793,197,25363,2016-05-09T13:27:59.663Z
76441,301.2115,101.035043,506,25366,2016-05-09T13:58:21.204Z
