time,count
0,4
5,7
10,9
15,9
20,4
25,12
30,9
35,4
40,4
45,3
50,3
55,6
60,1
65,3
70,4
75,2
80,3
85,2
90,6
95,3
100,4
105,2
110,4
115,2
120,3
125,1
130,4
135,1
140,2
145,2
150,0
155,4
160,2
165,1
170,3
175,2
180,7
185,2
190,4
195,0
200,7
205,3
210,2
215,2
220,5
225,3
230,1
235,1
240,6
245,4
250,3
255,3
260,2
265,1
270,3
275,2
280,2
285,6
290,7
295,5
300,3
305,6
310,4
315,7
320,6
325,4
330,2
335,1
340,6
345,2
350,6
355,3
360,2
365,4
370,3
375,3
380,5
385,6
390,4
395,3
400,6
405,4
410,6
415,4
420,1
425,0
430,1
435,3
440,2
445,6
450,3
455,6
460,1
465,2
470,2
475,1
480,8
485,6
490,2
495,3
500,3
505,2
510,1
515,4
520,5
525,2
530,2
535,3
540,2
545,2
550,4
555,4
560,6
565,1
570,2
575,1
580,3
585,0
590,2
595,4
600,3
605,5
610,3
615,3
620,1
625,5
630,2
635,2
640,3
645,6
650,8
655,5
660,8
665,6
670,10
675,2
680,9
685,0
690,5
695,10
700,3
705,5
710,3
715,2
720,8
725,7
730,5
735,2
740,5
745,2
750,6
755,2
760,5
765,3
770,1
775,5
780,5
785,2
790,8
795,4
800,8
805,9
810,5
815,4
820,4
825,2
830,5
835,4
840,2
845,6
850,7
855,2
860,3
865,8
870,8
875,3
880,1
885,3
890,6
895,2
900,4
905,7
910,3
915,6
920,3
925,0
930,7
935,3
940,3
945,4
950,5
955,4
960,2
965,2
970,1
975,4
980,6
985,2
990,2
995,4
1000,3
1005,2
1010,4
1015,2
1020,4
1025,4
1030,5
1035,0
1040,2
1045,2
1050,2
1055,2
1060,2
1065,3
1070,2
1075,8
1080,2
1085,3
1090,1
1095,8
1100,5
1105,6
1110,4
1115,4
1120,4
1125,5
1130,6
1135,4
1140,2
1145,5
1150,3
1155,2
1160,1
