time,count
0,3
5,2
10,6
15,8
20,12
25,8
30,5
35,0
40,2
45,6
50,6
55,4
60,5
65,4
70,5
75,4
80,1
85,3
90,3
95,3
100,3
105,2
110,2
115,3
120,3
125,1
130,3
135,6
140,2
145,5
150,5
155,7
160,4
165,6
170,7
175,4
180,0
185,0
190,4
195,2
200,5
205,5
210,3
215,3
220,4
225,2
230,3
235,4
240,3
245,5
250,5
255,2
260,5
265,7
270,7
275,3
280,5
285,6
290,9
295,3
300,7
305,4
310,6
315,15
320,5
325,6
330,3
335,0
340,6
345,1
350,6
355,2
360,4
365,3
370,2
375,4
380,3
385,3
390,0
395,2
400,4
405,7
410,6
415,3
420,4
425,2
430,1
435,6
440,7
445,9
450,3
455,2
460,3
465,10
470,4
475,8
480,8
485,3
490,8
495,6
500,6
505,3
510,4
515,5
520,6
525,4
530,1
535,1
540,0
545,0
550,8
555,9
560,4
565,6
570,5
575,2
580,5
585,3
590,1
595,11
600,5
605,6
610,2
615,7
620,2
625,6
630,1
635,3
640,0
645,2
650,4
655,2
660,5
665,4
670,3
675,3
680,0
685,7
690,1
695,6
700,6
705,2
710,5
715,4
720,7
725,1
730,3
735,2
740,6
745,3
750,2
755,6
760,5
765,1
770,3
775,4
780,1
785,0
790,2
795,2
800,4
805,3
810,2
815,1
820,4
825,3
830,5
835,4
840,3
845,7
850,3
855,5
860,5
865,1
870,5
875,1
880,4
885,5
890,0
895,5
900,3
905,2
910,5
915,3
920,6
925,4
930,7
935,2
940,5
945,4
950,5
955,2
960,5
965,2
970,0
