time,count
0,7
5,5
10,6
15,12
20,4
25,8
30,3
35,4
40,2
45,4
50,2
55,2
60,0
65,2
70,1
75,3
80,4
85,0
90,2
95,1
100,0
105,2
110,1
115,0
120,2
125,5
130,0
135,3
140,2
145,1
150,2
155,2
160,1
165,3
170,1
175,3
180,3
185,1
190,1
195,1
200,1
205,1
210,3
215,4
220,3
225,6
230,5
235,2
240,0
245,3
250,1
255,2
260,2
265,1
270,2
275,3
280,4
285,2
290,2
295,4
300,4
305,3
310,2
315,5
320,0
325,3
330,1
335,5
340,3
345,6
350,4
355,4
360,4
365,5
370,4
375,2
380,3
385,7
390,7
395,5
400,4
405,3
410,1
415,1
420,3
425,2
430,0
435,2
440,3
445,3
450,0
455,4
460,3
465,0
470,3
475,2
480,1
485,5
490,3
495,3
500,4
505,4
510,2
515,6
520,6
525,7
530,3
535,4
540,1
545,5
550,2
555,6
560,2
565,1
570,4
575,3
580,1
585,5
590,2
595,3
600,1
605,4
610,3
615,1
620,1
625,3
630,1
635,0
640,4
645,6
650,1
655,3
660,4
665,3
670,1
675,1
680,4
685,4
690,1
695,1
700,2
705,2
710,2
715,3
720,0
725,1
730,4
735,1
740,5
745,0
750,1
755,5
760,2
765,2
770,5
775,4
780,3
785,3
790,1
795,2
800,2
805,3
810,3
815,0
820,2
825,3
830,3
835,3
840,3
845,3
850,3
855,3
860,8
865,4
870,0
875,5
880,3
885,0
890,2
895,2
900,5
905,2
910,6
915,6
920,0
925,3
930,3
935,4
940,2
945,3
950,4
955,7
960,3
965,3
970,4
975,4
980,5
985,4
990,4
995,8
1000,3
1005,2
1010,2
1015,1
