time,count
0,9
5,7
10,6
15,15
20,6
25,13
30,7
35,3
40,5
45,5
50,9
55,2
60,4
65,5
70,3
75,1
80,5
85,5
90,9
95,6
100,2
105,3
110,6
115,0
120,1
125,6
130,3
135,3
140,6
145,6
150,6
155,3
160,3
165,4
170,2
175,1
180,4
185,7
190,3
195,5
200,7
205,6
210,4
215,2
220,9
225,5
230,4
235,5
240,4
245,7
250,9
255,4
260,7
265,4
270,0
275,6
280,0
285,5
290,1
295,4
300,2
305,5
310,0
315,2
320,4
325,2
330,5
335,2
340,2
345,2
350,4
355,5
360,1
365,3
370,0
375,4
380,2
385,2
390,3
395,6
400,5
405,3
410,5
415,1
420,2
425,3
430,8
435,3
440,5
445,9
450,4
455,5
460,3
465,2
470,5
475,4
480,9
485,6
490,5
495,9
500,6
505,11
510,4
515,2
520,1
525,3
530,1
535,1
540,2
545,3
550,2
555,1
560,2
565,6
570,6
575,2
580,2
585,5
590,4
595,3
600,3
605,3
610,6
615,3
620,2
625,6
630,2
635,2
640,5
645,3
650,0
655,2
660,3
665,1
670,2
675,2
680,3
685,3
690,3
695,4
700,1
705,3
710,3
715,2
720,2
725,1
730,3
735,3
740,3
745,4
750,2
755,1
760,4
765,3
770,2
775,5
780,9
785,6
790,3
795,5
800,7
805,5
810,7
815,5
820,7
825,2
830,10
835,4
840,3
845,3
850,3
855,6
860,2
865,4
870,0
875,6
880,3
885,3
890,9
895,2
900,3
905,4
910,7
915,2
920,3
925,2
930,2
935,2
940,1
945,1
950,3
955,4
960,2
965,2
970,4
975,3
980,6
985,3
990,3
995,2
1000,0
