time,count
0,7
5,11
10,11
15,5
20,4
25,5
30,4
35,4
40,5
45,5
50,2
55,4
60,2
65,3
70,2
75,1
80,5
85,5
90,3
95,2
100,6
105,2
110,8
115,2
120,6
125,4
130,6
135,2
140,3
145,2
150,5
155,2
160,2
165,6
170,3
175,5
180,8
185,8
190,8
195,5
200,4
205,1
210,5
215,5
220,2
225,3
230,2
235,0
240,1
245,1
250,5
255,2
260,3
265,4
270,3
275,3
280,2
285,1
290,4
295,3
300,1
305,5
310,3
315,7
320,6
325,5
330,1
335,3
340,4
345,8
350,3
355,2
360,4
365,7
370,2
375,4
380,2
385,4
390,9
395,6
400,7
405,4
410,4
415,7
420,3
425,1
430,3
435,1
440,2
445,8
450,5
455,5
460,5
465,6
470,5
475,10
480,11
485,7
490,2
495,5
500,9
505,4
510,5
515,13
520,7
525,5
530,7
535,8
540,9
545,6
550,8
555,7
560,13
565,7
570,8
575,6
580,4
585,5
590,2
595,8
600,4
605,4
610,5
615,5
620,2
625,2
630,6
635,5
640,4
645,3
650,2
655,3
660,5
665,2
670,4
675,1
680,3
685,5
690,3
695,4
700,7
705,4
710,4
715,6
720,6
725,2
730,5
735,7
740,4
745,10
750,7
755,4
760,2
765,4
770,0
