time,count
0,4
5,8
10,5
15,3
20,3
25,11
30,2
35,2
40,4
45,2
50,2
55,2
60,3
65,3
70,5
75,1
80,5
85,2
90,5
95,2
100,3
105,4
110,3
115,1
120,2
125,3
130,3
135,1
140,3
145,2
150,4
155,1
160,8
165,3
170,3
175,1
180,5
185,1
190,0
195,4
200,4
205,4
210,1
215,1
220,4
225,4
230,3
235,6
240,4
245,9
250,2
255,2
260,7
265,3
270,2
275,2
280,3
285,1
290,3
295,2
300,2
305,2
310,4
315,4
320,2
325,4
330,2
335,7
340,2
345,4
350,1
355,3
360,5
365,6
370,4
375,3
380,5
385,0
390,7
395,5
400,1
405,1
410,3
415,2
420,3
425,2
430,2
435,0
440,2
445,3
450,2
455,5
460,3
465,0
470,1
475,2
480,1
485,2
490,0
495,0
500,3
505,3
510,1
515,4
520,3
525,3
530,3
535,4
540,1
545,0
550,3
555,1
560,5
565,1
570,7
575,4
580,1
585,1
590,3
595,1
600,1
605,2
610,1
615,1
620,2
625,6
630,0
635,0
640,1
645,2
650,2
655,5
660,4
665,6
670,4
675,4
680,5
685,6
690,3
695,5
700,3
705,3
710,4
715,4
720,2
725,3
730,3
735,1
740,1
745,4
750,4
755,0
760,3
765,1
770,1
775,3
780,1
785,2
790,3
795,2
800,1
805,5
810,2
815,2
820,1
825,1
830,3
835,1
840,3
845,2
850,3
855,2
860,3
865,7
870,2
875,3
880,9
885,6
890,4
895,5
900,4
905,3
910,4
915,0
920,1
925,6
930,3
935,4
940,2
945,2
950,1
955,4
960,2
965,3
970,4
975,2
980,2
985,8
990,5
995,4
1000,4
1005,4
1010,1
1015,2
1020,5
1025,1
1030,1
1035,2
1040,2
1045,1
1050,10
1055,2
1060,3
1065,5
1070,4
1075,2
1080,1
1085,2
1090,1
1095,1
1100,2
1105,5
1110,7
1115,2
1120,3
1125,3
1130,3
1135,4
1140,1
1145,3
1150,3
1155,5
1160,3
1165,4
1170,1
1175,4
1180,2
1185,1
1190,2
1195,0
