time,count
0,12
5,7
10,4
15,11
20,17
25,8
30,4
35,3
40,4
45,7
50,6
55,1
60,5
65,3
70,7
75,3
80,6
85,2
90,1
95,3
100,7
105,2
110,3
115,4
120,3
125,3
130,1
135,5
140,2
145,4
150,3
155,3
160,4
165,2
170,4
175,3
180,3
185,9
190,3
195,4
200,2
205,3
210,3
215,3
220,3
225,3
230,4
235,2
240,3
245,3
250,2
255,2
260,1
265,7
270,4
275,0
280,8
285,4
290,6
295,6
300,7
305,6
310,5
315,9
320,4
325,6
330,11
335,14
340,8
345,6
350,5
355,6
360,6
365,8
370,7
375,7
380,6
385,4
390,10
395,9
400,6
405,3
410,4
415,3
420,5
425,4
430,4
435,6
440,9
445,6
450,7
455,7
460,9
465,4
470,4
475,2
480,3
485,5
490,4
495,5
500,4
505,5
510,1
515,2
520,4
525,10
530,5
535,1
540,2
545,4
550,1
555,9
560,7
565,5
570,5
575,4
580,7
585,8
590,4
595,5
600,9
605,6
610,7
615,5
620,5
625,3
630,8
635,5
640,1
645,2
650,3
655,5
660,7
665,2
670,3
675,9
680,4
685,2
690,6
695,4
700,6
705,5
710,4
715,9
720,4
725,5
730,6
735,6
740,5
745,6
750,9
755,7
760,4
765,2
770,6
775,10
780,7
785,4
790,3
795,4
800,3
805,8
810,5
815,4
820,5
825,14
830,2
835,4
840,6
845,3
850,5
855,2
860,8
865,5
870,7
875,6
880,4
885,4
890,9
895,3
900,2
905,9
910,6
915,6
920,2
925,6
930,4
935,2
940,3
945,3
950,3
955,4
960,4
965,3
970,2
975,3
980,3
985,4
990,2
995,3
1000,2
1005,8
1010,1
1015,3
1020,2
1025,2
1030,2
1035,1
1040,3
1045,1
1050,5
1055,1
1060,5
1065,4
1070,6
1075,4
1080,3
1085,1
1090,1
1095,1
1100,1
1105,3
1110,2
1115,2
1120,2
1125,6
1130,1
1135,2
1140,0
1145,5
1150,2
1155,4
1160,9
1165,6
1170,3
1175,6
1180,5
1185,2
1190,2
1195,2
1200,4
1205,2
1210,3
1215,5
1220,2
1225,4
1230,5
1235,2
1240,5
1245,2
1250,3
1255,1
1260,1
1265,1
1270,1
1275,3
1280,2
1285,6
1290,2
1295,6
1300,2
1305,2
1310,0
1315,1
1320,2
1325,5
1330,0
1335,1
1340,0
1345,2
1350,5
1355,2
1360,1
1365,1
1370,3
1375,2
1380,1
1385,1
1390,4
1395,2
1400,4
1405,4
1410,5
1415,2
1420,5
1425,1
1430,2
1435,2
1440,6
1445,2
1450,5
1455,4
1460,6
1465,2
1470,6
1475,7
1480,5
1485,5
1490,5
1495,0
1500,4
1505,3
1510,3
1515,2
