time,count
0,5
5,3
10,9
15,6
20,14
25,4
30,4
35,2
40,3
45,5
50,4
55,2
60,5
65,5
70,6
75,3
80,5
85,5
90,5
95,6
100,4
105,3
110,3
115,3
120,2
125,2
130,2
135,3
140,3
145,4
150,2
155,7
160,4
165,3
170,6
175,5
180,2
185,6
190,4
195,4
200,5
205,2
210,3
215,3
220,4
225,3
230,9
235,5
240,3
245,6
250,4
255,7
260,7
265,5
270,14
275,3
280,6
285,3
290,4
295,8
300,3
305,1
310,3
315,2
320,2
325,4
330,6
335,4
340,2
345,5
350,5
355,6
360,3
365,5
370,3
375,5
380,2
385,5
390,5
395,7
400,4
405,2
410,1
415,2
420,2
425,3
430,1
435,2
440,3
445,5
450,2
455,1
460,5
465,3
470,3
475,5
480,1
485,2
490,7
495,3
500,3
505,1
510,4
515,1
520,4
525,3
530,1
535,5
540,10
545,6
550,2
555,3
560,3
565,4
570,4
575,6
580,4
585,3
590,5
595,6
600,4
605,3
610,2
615,4
620,4
625,3
630,5
635,7
640,3
645,4
650,3
655,6
660,1
665,5
670,5
675,5
680,3
685,4
690,10
695,1
700,3
705,9
710,1
715,9
720,2
725,4
730,1
735,4
740,4
745,9
750,4
755,4
760,3
765,1
770,4
775,3
780,4
785,5
790,4
795,5
800,5
805,4
810,5
815,2
820,2
825,3
830,0
835,3
840,6
845,1
850,3
855,2
860,1
865,1
870,3
875,6
880,0
885,3
890,4
895,1
900,5
905,8
910,5
915,2
920,3
925,3
930,3
935,8
940,6
945,7
950,4
955,1
960,4
965,2
970,6
975,4
980,3
985,2
990,0
995,2
1000,5
1005,1
1010,2
1015,4
1020,3
1025,0
1030,0
1035,2
1040,2
1045,4
1050,5
1055,5
1060,2
1065,2
1070,3
1075,5
1080,3
1085,3
1090,3
1095,3
1100,1
1105,2
1110,0
