time,count
0,7
5,7
10,10
15,6
20,8
25,7
30,9
35,3
40,11
45,2
50,5
55,3
60,1
65,2
70,4
75,4
80,4
85,2
90,1
95,1
100,2
105,3
110,1
115,2
120,4
125,3
130,6
135,5
140,4
145,3
150,2
155,2
160,2
165,0
170,1
175,5
180,0
185,4
190,5
195,4
200,2
205,1
210,2
215,3
220,4
225,0
230,2
235,1
240,3
245,4
250,4
255,7
260,3
265,2
270,4
275,4
280,2
285,1
290,0
295,3
300,3
305,2
310,2
315,1
320,1
325,3
330,4
335,1
340,4
345,3
350,3
355,6
360,5
365,7
370,3
375,2
380,6
385,3
390,5
395,2
400,0
405,2
410,3
415,2
420,2
425,4
430,1
435,0
440,3
445,1
450,2
455,4
460,3
465,2
470,0
475,6
480,2
485,3
490,3
495,2
500,4
505,6
510,3
515,2
520,0
525,3
530,4
535,2
540,5
545,0
550,2
555,2
560,7
565,3
570,8
575,3
580,5
585,3
590,11
595,2
600,3
605,4
610,5
615,3
620,0
625,4
630,2
635,2
640,3
645,2
650,0
655,4
660,1
665,2
670,1
675,2
680,2
685,1
690,1
695,3
700,0
705,7
710,3
715,4
720,6
725,0
730,5
735,2
740,6
745,3
750,6
755,1
760,2
765,6
770,3
775,4
780,4
785,4
790,8
795,2
800,2
805,3
810,1
815,1
820,3
825,3
830,1
835,0
840,0
845,3
850,3
855,3
860,4
865,3
870,3
875,5
880,3
885,2
890,4
895,4
900,3
905,1
910,8
915,4
920,2
925,3
930,5
935,4
940,4
945,1
950,2
955,1
960,1
965,0
970,3
975,4
980,2
985,5
990,6
995,1
1000,3
1005,1
1010,3
1015,9
1020,1
1025,8
1030,1
1035,1
1040,2
1045,1
1050,1
1055,2
1060,4
1065,4
1070,5
1075,1
1080,2
1085,5
1090,0
1095,3
1100,0
1105,0
1110,3
1115,3
1120,2
1125,4
1130,1
1135,8
1140,5
1145,2
1150,5
1155,3
1160,5
1165,2
1170,0
1175,2
1180,2
1185,2
1190,4
1195,2
1200,2
1205,3
1210,8
1215,3
1220,5
1225,5
1230,1
1235,4
1240,3
1245,3
1250,6
1255,5
1260,4
1265,8
1270,2
1275,1
1280,5
1285,2
1290,3
1295,1
1300,1
1305,2
1310,4
1315,2
1320,2
1325,0
