time,count
0,15
5,7
10,17
15,21
20,18
25,13
30,7
35,2
40,6
45,10
50,2
55,3
60,2
65,3
70,7
75,3
80,6
85,7
90,8
95,8
100,6
105,5
110,1
115,8
120,3
125,8
130,2
135,6
140,5
145,6
150,5
155,10
160,1
165,4
170,3
175,9
180,9
185,4
190,2
195,3
200,6
205,7
210,7
215,3
220,6
225,9
230,11
235,8
240,7
245,3
250,6
255,5
260,5
265,7
270,10
275,4
280,5
285,5
290,3
295,8
300,5
305,14
310,17
315,5
320,11
325,8
330,6
335,9
340,5
345,11
350,9
355,7
360,13
365,7
370,9
375,7
380,9
385,6
390,6
395,7
400,8
405,3
410,6
415,4
420,5
425,2
430,5
435,3
440,3
445,6
450,1
455,9
460,4
465,5
470,6
475,7
480,8
485,4
490,6
495,12
500,5
505,9
510,3
515,2
520,2
525,5
530,7
535,6
540,5
545,6
550,5
555,6
560,5
565,8
570,9
575,2
580,12
585,5
590,8
595,7
600,11
605,6
610,6
615,2
620,5
625,1
630,5
635,3
640,5
645,1
650,2
655,6
660,8
665,1
670,2
675,5
680,6
685,1
690,3
695,0
700,7
705,4
710,10
715,1
720,4
725,5
730,1
735,2
740,3
745,3
750,0
755,2
760,4
765,5
770,3
775,5
780,2
785,2
790,1
795,1
800,3
805,4
810,0
815,4
820,3
825,0
830,5
835,3
840,3
845,4
850,5
855,3
860,3
865,4
870,1
875,1
880,4
885,5
890,4
895,6
900,2
905,6
910,2
915,3
920,2
925,6
930,1
935,2
940,2
945,6
950,3
955,3
960,5
965,5
970,1
975,3
980,4
985,2
990,2
995,0
