time,count
0,16
5,18
10,33
15,25
20,15
25,15
30,17
35,13
40,6
45,13
50,5
55,4
60,8
65,5
70,7
75,15
80,12
85,8
90,3
95,8
100,10
105,7
110,8
115,8
120,6
125,7
130,11
135,2
140,3
145,2
150,4
155,10
160,9
165,11
170,5
175,7
180,9
185,10
190,15
195,15
200,11
205,8
210,11
215,15
220,11
225,11
230,18
235,10
240,11
245,10
250,8
255,5
260,7
265,4
270,8
275,10
280,11
285,14
290,19
295,16
300,6
305,8
310,14
315,7
320,7
325,5
330,6
335,5
340,14
345,7
350,11
355,9
360,14
365,4
370,11
375,7
380,10
385,4
390,10
395,6
400,8
405,6
410,6
415,7
420,7
425,4
430,1
435,4
440,12
445,14
450,12
455,12
460,3
465,14
470,12
475,5
480,8
485,8
490,6
495,7
500,7
505,5
510,6
515,6
520,11
525,5
530,3
535,7
540,14
545,12
550,10
555,6
560,6
565,7
570,1
575,5
580,4
585,4
590,7
595,5
600,3
605,3
610,7
615,7
620,1
625,4
630,4
635,5
640,7
645,6
650,5
655,5
660,6
665,6
670,6
675,7
680,3
685,8
690,4
695,4
700,8
705,4
710,5
715,3
720,4
725,6
730,4
735,5
740,4
745,6
750,9
755,10
760,8
765,5
770,8
775,8
780,7
785,1
790,6
795,2
800,3
805,7
810,8
815,7
820,2
825,5
830,2
835,3
840,8
845,3
850,14
855,6
860,17
865,17
870,14
875,4
880,7
885,6
890,7
