time,count
0,15
5,18
10,23
15,40
20,18
25,14
30,11
35,10
40,6
45,10
50,11
55,10
60,12
65,5
70,15
75,19
80,20
85,7
90,10
95,7
100,11
105,6
110,11
115,10
120,16
125,6
130,13
135,16
140,11
145,13
150,13
155,8
160,18
165,11
170,22
175,16
180,10
185,15
190,12
195,3
200,9
205,8
210,9
215,7
220,13
225,4
230,5
235,2
240,5
245,13
250,6
255,6
260,6
265,8
270,7
275,6
280,10
285,9
290,7
295,11
300,19
305,9
310,12
315,8
320,14
325,13
330,9
335,12
340,2
345,10
350,5
355,7
360,7
365,5
370,8
375,8
380,8
385,11
390,3
395,11
400,12
405,5
410,6
415,4
420,5
425,3
430,5
435,5
440,7
445,9
450,8
455,2
460,4
465,1
470,8
475,17
480,7
485,9
490,12
495,10
500,6
505,7
510,9
515,10
520,9
525,6
530,8
535,11
540,10
545,3
550,7
555,6
560,10
565,4
570,10
575,4
580,6
585,10
590,7
595,7
600,9
605,4
610,4
615,7
620,5
625,6
630,4
635,3
640,11
645,8
650,10
655,9
660,5
665,8
670,9
675,11
680,8
685,9
690,7
695,8
700,15
705,5
710,20
715,16
720,12
725,19
730,11
735,14
740,13
745,14
750,8
755,9
760,11
765,14
770,9
775,10
780,9
785,7
790,11
795,10
800,7
805,8
810,10
815,4
820,9
825,6
830,12
835,9
840,8
845,8
850,5
855,13
860,6
865,10
870,11
875,12
880,9
885,7
890,11
895,9
900,9
905,5
910,5
915,9
920,9
925,6
930,5
935,3
940,5
945,8
950,7
955,5
960,7
965,1
970,0
975,11
980,0
