time,count
0,14
5,27
10,28
15,42
20,22
25,11
30,27
35,8
40,7
45,13
50,13
55,24
60,20
65,25
70,10
75,15
80,14
85,14
90,17
95,7
100,12
105,6
110,13
115,13
120,10
125,19
130,5
135,12
140,17
145,15
150,10
155,13
160,20
165,16
170,13
175,5
180,16
185,11
190,6
195,4
200,10
205,12
210,7
215,11
220,15
225,8
230,8
235,10
240,12
245,13
250,21
255,12
260,12
265,7
270,3
275,9
280,3
285,14
290,8
295,2
300,6
305,7
310,7
315,6
320,1
325,8
330,6
335,4
340,2
345,6
350,4
355,4
360,5
365,9
370,6
375,5
380,4
385,5
390,3
395,7
400,6
405,4
410,7
415,1
420,6
425,2
430,5
435,4
440,6
445,2
450,6
455,3
460,5
465,3
470,3
475,4
480,6
485,10
490,3
495,6
500,3
505,0
510,6
515,3
520,3
525,3
530,0
535,2
540,5
545,5
550,4
555,6
560,4
565,1
570,0
575,6
580,7
585,11
590,8
595,7
600,1
