time,count
0,31
5,27
10,14
15,10
20,18
25,15
30,12
35,14
40,14
45,6
50,13
55,18
60,3
65,9
70,11
75,7
80,4
85,18
90,12
95,19
100,12
105,6
110,10
115,4
120,14
125,14
130,8
135,8
140,14
145,8
150,14
155,5
160,15
165,11
170,13
175,5
180,11
185,5
190,6
195,7
200,2
205,10
210,5
215,8
220,5
225,7
230,5
235,7
240,4
245,4
250,13
255,8
260,6
265,5
270,8
275,4
280,7
285,9
290,8
295,10
300,9
305,6
310,5
315,3
320,4
325,10
330,5
335,8
340,2
345,3
350,6
355,6
360,4
365,3
370,9
375,6
380,4
385,3
390,0
395,1
400,0
405,6
410,4
415,4
420,5
425,5
430,4
435,5
440,12
445,6
450,9
455,5
460,6
465,8
470,10
475,12
480,10
485,5
490,10
495,5
500,8
505,2
510,7
515,4
520,5
525,4
530,7
535,3
540,5
545,6
550,3
555,6
560,4
565,6
570,2
575,8
580,5
585,1
590,7
595,8
600,9
605,6
610,8
615,13
620,1
625,7
630,9
635,6
640,10
645,7
650,2
655,5
660,8
665,3
670,4
675,2
680,4
685,1
690,4
695,4
700,0
705,3
710,7
715,4
720,3
725,2
730,4
735,5
740,5
745,2
750,3
755,3
760,2
765,1
770,1
775,3
780,3
785,4
790,5
795,1
800,2
805,3
810,5
815,1
820,1
825,4
830,4
835,3
840,4
845,1
850,8
855,5
860,5
865,5
870,1
875,6
880,5
885,2
890,4
895,5
900,2
905,4
910,5
915,4
920,4
925,5
930,4
935,3
940,3
945,4
950,6
955,2
960,6
965,5
970,6
975,4
980,3
985,3
990,3
