time,count
0,0
14,1
28,2
42,1
56,1
70,3
84,3
98,3
112,5
126,6
140,3
154,3
168,1
182,3
196,1
210,4
224,2
238,4
252,3
266,4
280,2
294,4
308,8
322,6
336,2
350,1
364,2
378,1
392,2
406,2
420,1
434,1
448,1
462,3
476,0
490,1
504,0
518,2
532,0
546,2
560,3
574,3
588,2
602,0
616,4
630,3
644,2
658,3
672,1
686,0
700,1
714,1
728,3
742,4
756,3
770,3
784,3
798,3
812,2
826,3
840,2
854,1
868,2
882,3
896,3
910,2
924,2
938,2
952,0
966,2
980,7
994,1
1008,2
1022,2
1036,2
1050,1
1064,3
1078,3
1092,4
1106,7
1120,5
1134,6
