time,count
0,13
5,17
10,14
15,11
20,17
25,7
30,9
35,9
40,15
45,5
50,7
55,5
60,2
65,11
70,10
75,7
80,13
85,9
90,6
95,7
100,5
105,4
110,7
115,5
120,1
125,3
130,8
135,2
140,3
145,3
150,3
155,6
160,6
165,1
170,5
175,3
180,6
185,8
190,2
195,1
200,6
205,4
210,2
215,3
220,7
225,2
230,9
235,6
240,9
245,6
250,9
255,7
260,4
265,5
270,10
275,6
280,7
285,9
290,10
295,6
300,14
305,8
310,8
315,12
320,10
325,5
330,17
335,8
340,8
345,19
350,14
355,20
360,22
365,25
370,11
375,11
380,12
385,9
390,5
395,12
400,8
405,10
410,5
415,6
420,4
425,9
430,3
435,5
440,6
445,6
450,9
455,5
460,5
465,7
470,3
475,1
480,3
485,8
490,2
495,3
500,9
505,7
510,4
515,6
520,4
525,6
530,8
535,10
540,8
545,7
550,4
555,4
560,3
565,8
570,1
575,10
580,5
585,7
590,5
595,11
600,13
605,6
610,10
615,6
620,13
625,10
630,7
635,9
640,11
645,8
650,8
655,8
660,7
665,7
670,7
675,5
680,8
685,4
690,9
695,8
700,9
705,5
710,3
715,8
720,5
725,5
730,2
735,5
740,4
745,5
750,5
755,5
760,4
765,3
770,11
775,3
780,9
785,6
790,6
795,2
800,6
805,6
810,10
815,7
820,9
825,4
830,8
835,6
840,9
845,15
850,9
855,12
860,14
865,13
870,5
875,9
880,12
885,7
890,5
895,5
900,5
905,7
910,9
915,10
920,8
925,7
930,12
935,10
940,5
945,7
950,7
955,6
960,6
965,3
970,6
975,13
980,10
985,11
990,12
995,6
1000,7
1005,9
1010,5
1015,5
1020,3
1025,1
1030,3
1035,6
1040,6
1045,3
1050,8
1055,4
1060,3
1065,2
1070,3
1075,5
1080,0
1085,2
1090,2
1095,4
1100,2
1105,3
1110,4
1115,2
1120,7
1125,3
1130,2
1135,2
1140,4
1145,3
1150,7
1155,5
1160,2
1165,3
1170,6
1175,4
1180,3
1185,5
1190,1
1195,6
1200,3
1205,0
1210,3
