time,count
0,12
5,10
10,17
15,22
20,19
25,18
30,13
35,16
40,11
45,7
50,9
55,15
60,15
65,13
70,16
75,20
80,9
85,13
90,8
95,10
100,9
105,8
110,11
115,8
120,5
125,2
130,7
135,2
140,4
145,5
150,4
155,3
160,7
165,7
170,5
175,5
180,11
185,8
190,7
195,5
200,7
205,10
210,6
215,3
220,3
225,6
230,6
235,7
240,8
245,8
250,4
255,5
260,10
265,8
270,3
275,8
280,2
285,10
290,2
295,4
300,6
305,7
310,2
315,10
320,8
325,7
330,8
335,8
340,4
345,7
350,8
355,5
360,4
365,2
370,1
375,6
380,1
385,3
390,4
395,7
400,4
405,8
410,6
415,4
420,8
425,14
430,11
435,11
440,9
445,7
450,13
455,7
460,5
465,9
470,5
475,6
480,2
485,3
490,6
495,5
500,0
505,2
510,0
515,6
520,2
525,3
530,5
535,1
540,2
545,1
550,5
555,3
560,3
565,1
570,3
575,2
580,2
585,2
590,2
595,4
600,3
605,5
610,4
615,5
620,3
625,1
630,6
635,6
640,8
645,6
650,1
655,2
660,4
665,3
670,7
675,3
680,3
685,4
690,5
695,4
700,8
705,9
710,7
715,3
720,1
725,6
730,4
735,3
740,7
745,4
750,5
755,7
760,6
765,2
770,2
775,4
780,6
785,10
790,3
795,1
800,9
805,5
810,5
815,7
820,2
825,3
830,8
835,6
840,1
845,3
850,8
855,5
860,4
865,3
870,11
875,8
880,7
885,4
890,3
895,6
900,3
905,9
910,9
915,2
920,5
925,3
930,2
