time,count
0,18
5,29
10,21
15,26
20,34
25,23
30,39
35,24
40,25
45,27
50,25
55,21
60,23
65,9
70,13
75,8
80,14
85,10
90,6
95,6
100,14
105,16
110,12
115,15
120,12
125,12
130,11
135,16
140,13
145,9
150,9
155,16
160,10
165,11
170,11
175,4
180,7
185,10
190,14
195,12
200,11
205,10
210,14
215,18
220,12
225,15
230,6
235,7
240,10
245,10
250,8
255,13
260,8
265,6
270,12
275,7
280,2
285,10
290,6
295,9
300,11
305,8
310,8
315,6
320,17
325,16
330,10
335,7
340,8
345,6
350,6
355,12
360,4
365,10
370,18
375,9
380,13
385,14
390,17
395,16
400,21
405,14
410,12
415,12
420,10
425,11
430,11
435,8
440,3
445,6
450,7
455,10
460,13
465,8
470,8
475,19
480,11
485,12
490,5
495,5
500,10
505,12
510,10
515,8
520,10
525,7
530,8
535,8
540,3
545,4
550,15
555,12
560,8
565,10
570,10
575,5
580,9
585,8
590,15
595,7
600,6
605,6
610,9
615,8
620,7
625,6
630,9
635,6
640,6
645,7
650,7
655,12
660,7
665,8
670,9
675,6
680,5
685,12
690,8
695,10
700,7
705,5
710,14
715,8
720,16
725,11
730,8
735,13
740,9
745,10
750,4
755,1
760,10
765,8
770,8
775,9
780,4
785,11
790,8
795,4
800,9
805,10
810,9
815,9
820,10
825,8
830,6
835,13
840,14
845,8
850,14
855,12
860,23
865,17
870,8
875,10
880,12
885,13
890,7
895,14
900,9
905,12
910,21
915,4
920,11
925,7
930,8
935,5
940,10
945,10
950,6
955,13
960,8
965,5
970,4
975,11
980,9
985,6
990,9
995,17
1000,18
1005,12
1010,7
1015,11
1020,9
1025,6
1030,7
1035,8
1040,9
1045,11
1050,9
1055,3
1060,6
1065,5
1070,10
1075,4
1080,6
1085,6
1090,2
1095,3
1100,3
1105,1
1110,6
1115,8
1120,3
1125,8
1130,6
1135,3
1140,5
1145,5
1150,5
1155,7
1160,6
1165,2
1170,6
1175,10
1180,8
1185,6
1190,6
1195,5
1200,5
1205,7
1210,5
1215,10
1220,9
1225,13
1230,13
1235,11
1240,14
1245,16
1250,5
1255,6
1260,5
1265,3
1270,1
1275,7
