time,count
0,14
5,23
10,24
15,20
20,17
25,17
30,8
35,19
40,10
45,10
50,7
55,13
60,13
65,7
70,4
75,4
80,8
85,5
90,11
95,6
100,7
105,3
110,12
115,14
120,8
125,3
130,11
135,10
140,14
145,8
150,11
155,6
160,11
165,11
170,9
175,13
180,8
185,9
190,13
195,11
200,11
205,11
210,13
215,7
220,18
225,14
230,27
235,7
240,18
245,12
250,9
255,6
260,8
265,7
270,6
275,5
280,8
285,8
290,8
295,10
300,6
305,7
310,15
315,6
320,12
325,7
330,15
335,11
340,5
345,3
350,10
355,6
360,10
365,12
370,13
375,11
380,7
385,10
390,7
395,5
400,13
405,9
410,11
415,10
420,6
425,10
430,8
435,7
440,14
445,5
450,3
455,10
460,5
465,9
470,12
475,8
480,7
485,9
490,6
495,6
500,5
505,10
510,4
515,10
520,9
525,4
530,16
535,5
540,9
545,10
550,12
555,11
560,12
565,9
570,15
575,11
580,8
585,5
590,7
595,6
600,6
605,9
610,6
615,7
620,9
625,10
630,12
635,14
640,4
645,8
650,4
655,6
660,11
665,8
670,9
675,10
680,5
685,3
690,6
695,2
700,2
705,6
710,6
715,5
720,7
725,11
730,12
735,9
740,11
745,19
750,2
755,7
760,5
765,2
770,4
775,7
780,2
785,9
790,7
795,8
800,5
805,8
810,8
815,9
820,7
825,2
830,4
835,6
840,6
845,4
850,4
855,11
860,3
865,5
870,6
875,8
880,10
885,3
890,2
895,8
900,0
905,4
910,3
915,7
920,5
925,4
930,3
935,6
940,5
945,5
950,4
955,2
960,8
965,4
970,9
975,4
980,9
985,8
990,9
995,6
1000,9
1005,8
1010,9
1015,5
1020,4
1025,10
1030,5
1035,3
1040,4
1045,5
1050,4
1055,8
1060,5
1065,6
1070,6
1075,5
1080,1
1085,2
1090,2
1095,1
1100,0
