time,count
0,22
5,28
10,19
15,34
20,29
25,31
30,25
35,22
40,21
45,13
50,24
55,10
60,13
65,9
70,10
75,13
80,11
85,15
90,22
95,13
100,14
105,10
110,11
115,10
120,21
125,21
130,15
135,17
140,16
145,10
150,6
155,20
160,16
165,13
170,8
175,7
180,19
185,16
190,12
195,6
200,17
205,11
210,11
215,11
220,6
225,7
230,8
235,10
240,13
245,9
250,10
255,14
260,9
265,9
270,5
275,7
280,3
285,6
290,9
295,9
300,6
305,10
310,3
315,11
320,2
325,5
330,10
335,6
340,6
345,8
350,13
355,18
360,5
365,9
370,7
375,11
380,8
385,9
390,5
395,16
400,12
405,10
410,12
415,12
420,12
425,10
430,10
435,8
440,16
445,5
450,9
455,4
460,9
465,10
470,12
475,16
480,26
485,25
490,13
495,15
500,27
505,18
510,16
515,15
520,22
525,17
530,13
535,17
540,7
545,13
550,14
555,14
560,20
565,15
570,10
575,15
580,9
585,5
590,20
595,8
600,8
605,7
610,7
615,9
620,6
625,6
630,5
635,4
640,10
645,7
650,7
655,12
660,12
665,16
670,10
675,8
680,15
685,14
690,14
695,27
700,21
705,17
710,9
715,8
720,3
725,2
730,9
735,4
740,6
745,6
750,4
755,4
760,7
765,5
770,6
775,6
780,5
785,7
790,7
795,7
800,6
805,0
810,4
815,4
820,10
825,3
830,7
835,4
840,7
845,7
850,5
855,6
860,3
865,7
870,8
875,7
880,5
885,6
890,12
895,4
900,4
905,6
910,6
915,5
920,9
925,5
930,9
935,6
940,5
945,8
950,7
955,4
960,8
965,11
970,3
975,2
980,5
985,1
