time,count
0,30
5,47
10,40
15,55
20,42
25,30
30,31
35,23
40,26
45,14
50,19
55,31
60,37
65,29
70,19
75,19
80,22
85,21
90,17
95,26
100,17
105,17
110,18
115,18
120,20
125,19
130,12
135,19
140,14
145,14
150,11
155,12
160,7
165,15
170,22
175,15
180,13
185,14
190,13
195,22
200,8
205,14
210,15
215,23
220,11
225,11
230,13
235,11
240,14
245,13
250,11
255,11
260,4
265,13
270,10
275,4
280,5
285,5
290,10
295,3
300,9
305,7
310,3
315,7
320,10
325,6
330,4
335,12
340,6
345,9
350,7
355,7
360,11
365,5
370,5
375,8
380,10
385,7
390,9
395,9
400,6
405,7
410,5
415,5
420,11
425,6
430,14
435,12
440,23
445,7
450,11
455,7
460,9
465,9
470,14
475,16
480,7
485,16
490,16
495,12
500,14
505,19
510,16
515,11
520,7
525,3
530,5
535,7
540,10
545,11
550,10
555,10
560,10
565,10
570,4
575,5
580,1
585,8
590,3
595,8
600,8
605,6
610,10
615,7
620,10
625,4
630,7
635,6
640,6
645,10
650,6
655,6
660,6
665,11
670,13
675,12
680,12
685,6
690,7
695,9
700,7
705,6
710,8
715,4
720,6
725,4
730,4
735,4
740,6
745,6
750,8
755,18
760,17
765,13
770,11
775,9
780,5
785,10
790,9
795,7
800,7
805,10
810,8
815,7
820,3
825,6
830,6
835,7
840,7
845,8
850,7
855,4
860,7
865,6
870,5
875,10
880,8
885,6
890,9
895,14
900,8
905,14
910,22
915,11
920,5
925,1
930,4
