time,count
0,22
5,22
10,29
15,30
20,29
25,21
30,19
35,25
40,13
45,18
50,15
55,15
60,28
65,14
70,15
75,17
80,7
85,5
90,20
95,13
100,13
105,14
110,17
115,10
120,16
125,15
130,17
135,14
140,17
145,14
150,11
155,16
160,7
165,13
170,13
175,10
180,6
185,17
190,9
195,17
200,14
205,16
210,21
215,17
220,20
225,19
230,14
235,5
240,9
245,11
250,13
255,10
260,16
265,14
270,12
275,17
280,13
285,19
290,17
295,9
300,9
305,12
310,11
315,10
320,7
325,6
330,6
335,5
340,5
345,11
350,10
355,7
360,12
365,13
370,11
375,16
380,8
385,9
390,9
395,10
400,7
405,5
410,8
415,5
420,8
425,10
430,6
435,5
440,10
445,5
450,1
455,10
460,4
465,3
470,6
475,9
480,2
485,9
490,10
495,8
500,7
505,9
510,6
515,8
520,6
525,10
530,7
535,8
540,1
545,12
550,5
555,9
560,12
565,5
570,5
575,8
580,8
585,7
590,10
595,16
600,7
605,7
610,6
615,8
620,15
625,1
630,4
635,4
640,10
645,5
650,7
655,10
660,7
665,9
670,8
675,9
680,12
685,4
690,12
695,4
700,3
705,3
710,6
715,8
720,5
725,5
730,2
735,6
740,6
745,6
750,3
755,4
760,2
765,6
770,5
775,9
780,7
785,6
790,4
795,6
800,9
805,6
810,7
815,6
820,6
825,3
830,6
835,4
840,7
845,6
850,3
855,8
860,3
865,7
870,2
875,7
880,1
885,6
890,2
895,5
900,6
905,10
910,9
915,7
920,4
925,3
930,5
935,4
