43277,954.981,740.8706896551724,956,13687,2015-11-01T23:01:42.941Z
32650,751.001,765.58197,956,13687,2015-09-22T08:49:45.896Z
32650,795.74297,808.734436,956,13687,2015-09-22T08:50:18.910Z
43475,75.639149,67.227154,956,13687,2015-09-30T15:40:36.746Z
47122,3.94,11.702,956,13687,2015-11-07T12:54:07.698Z
47122,17.702,25.523,956,13687,2015-11-07T12:54:16.697Z
47122,25.523,43.264,956,13687,2015-11-07T12:54:19.697Z
47122,43.264,79.988,956,13687,2015-11-07T12:54:22.697Z
47122,79.988,121.95,956,13687,2015-11-07T12:54:25.698Z
47122,121.95,178.973,956,13687,2015-11-07T12:54:28.697Z
47122,178.973,225.396,956,13687,2015-11-07T12:54:31.697Z
47122,228.456,241.276,956,13687,2015-11-07T12:54:37.699Z
47122,241.276,268.798,956,13687,2015-11-07T12:54:40.699Z
47122,268.798,281.539,956,13687,2015-11-07T12:54:43.699Z
47122,284.538,297.36,956,13687,2015-11-07T12:54:49.699Z
47122,300.36,327.863,956,13687,2015-11-07T12:54:55.699Z
47122,327.863,350.386,956,13687,2015-11-07T12:54:58.738Z
47122,350.386,367.988,956,13687,2015-11-07T12:55:01.699Z
47122,367.988,395.247,956,13687,2015-11-07T12:55:04.699Z
47122,395.247,418.03,956,13687,2015-11-07T12:55:07.702Z
47122,418.03,430.613,956,13687,2015-11-07T12:55:10.719Z
47122,433.612,451.275,956,13687,2015-11-07T12:55:16.701Z
47122,454.275,476.677,956,13687,2015-11-07T12:55:22.701Z
47122,486.618,504.46,956,13687,2015-11-07T13:22:37.682Z
47122,516.16,533.662,956,13687,2015-11-07T13:22:52.683Z
47122,533.662,541.4829999999999,956,13687,2015-11-07T13:22:55.701Z
47122,541.4829999999999,559.1420000000001,956,13687,2015-11-07T13:22:58.683Z
47122,559.1420000000001,576.5839999999999,956,13687,2015-11-07T13:23:01.683Z
47122,576.5839999999999,584.4450000000001,956,13687,2015-11-07T13:23:04.683Z
47122,584.4450000000001,602.147,956,13687,2015-11-07T13:23:07.683Z
47122,602.147,644.131,956,13687,2015-11-07T13:23:10.682Z
47122,644.131,661.772,956,13687,2015-11-07T13:23:13.683Z
47122,661.772,679.472,956,13687,2015-11-07T13:23:16.682Z
47122,679.472,706.953,956,13687,2015-11-07T13:23:19.682Z
47122,706.953,719.954,956,13687,2015-11-07T13:23:22.682Z
47122,719.954,737.317,956,13687,2015-11-07T13:23:25.682Z
47122,737.317,745.138,956,13687,2015-11-07T13:23:28.683Z
47122,748.139,755.9589999999999,956,13687,2015-11-07T13:23:34.683Z
47122,755.9589999999999,768.718,956,13687,2015-11-07T13:23:37.701Z
47122,768.718,776.64,956,13687,2015-11-07T13:23:40.682Z
47122,776.64,789.421,956,13687,2015-11-07T13:23:43.682Z
47122,789.421,826.866,956,13687,2015-11-07T13:23:46.681Z
47122,826.866,849.249,956,13687,2015-11-07T13:23:49.682Z
47122,849.249,862.049,956,13687,2015-11-07T13:23:52.682Z
47122,862.049,879.708,956,13687,2015-11-07T13:23:55.682Z
47122,879.708,902.149,956,13687,2015-11-07T13:23:58.682Z
47122,902.149,919.85,956,13687,2015-11-07T13:24:01.682Z
47122,919.85,927.731,956,13687,2015-11-07T13:24:04.682Z
43478,91.76000000000001,73.899697,956,13687,2015-09-28T15:09:22.888Z
43478,73.899697,88.899697,956,13687,2015-09-28T15:09:25.899Z
43478,73.899697,88.899697,956,13687,2015-09-28T15:11:25.915Z
31918,64.300292,41.15948275862069,956,13687,2015-09-25T03:27:28.475Z
31918,41.15948275862069,26.316692,956,13687,2015-09-25T03:28:20.659Z
31918,26.316692,11.923856,956,13687,2015-09-25T03:30:20.695Z
31918,147.08345,131.710345,956,13687,2015-09-25T03:31:28.643Z
31918,131.710345,122.487483,956,13687,2015-09-25T03:32:20.735Z
31918,152.507192,139.450251,956,13687,2015-09-25T03:33:28.682Z
31918,139.450251,130.827374,956,13687,2015-09-25T03:34:20.759Z
31918,395.00335,385.276181,956,13687,2015-09-25T03:36:20.379Z
31918,388.296142,373.608327,956,13687,2015-09-25T03:37:28.606Z
31918,456.587301,439.303499,956,13687,2015-09-25T03:39:28.639Z
31918,655.380803,647.824878,956,13687,2015-09-25T03:40:43.547Z
31918,653.84378,637.961004,956,13687,2015-09-25T03:42:19.579Z
31918,728.139866,717.364006,956,13687,2015-09-25T03:43:28.703Z
31918,945.260001,929.253343,956,13687,2015-09-25T03:46:16.611Z
31918,929.253343,920.809447,956,13687,2015-09-25T03:46:41.715Z
31918,0,481.565948275862,956,13687,2015-09-25T09:33:30.467Z
43370,865.901,855.274276,956,13687,2015-10-04T17:12:52.841Z
46481,23.9145,10.84643,956,13687,2015-09-23T14:46:27.419Z
46481,23.9145,10.84643,956,13687,2015-09-23T14:48:29.155Z
46481,147.5005,118.384119,956,13687,2015-09-23T14:56:50.858Z
46481,147.5005,118.384119,956,13687,2015-09-23T14:58:51.877Z
46481,348.900014,327.877922,956,13687,2015-09-23T15:00:44.649Z
46481,372.860922,351.779832,956,13687,2015-09-23T15:01:31.740Z
46481,348.900014,327.877922,956,13687,2015-09-23T15:02:47.190Z
46481,366.463019,360.0442622950819,956,13687,2015-09-23T15:03:32.585Z
46481,372.860922,351.779832,956,13687,2015-09-23T15:04:48.925Z
46481,348.900014,327.877922,956,13687,2015-09-23T15:05:37.133Z
46481,440.717012,422.498275,956,13687,2015-09-23T15:06:48.531Z
46481,372.860922,351.779832,956,13687,2015-09-23T15:07:38.762Z
46481,593.715006,544.733918,956,13687,2015-09-23T15:09:39.959Z
46481,573.020303,551.8069672131147,956,13687,2015-09-23T15:10:55.968Z
46481,372.860922,351.779832,956,13687,2015-09-23T15:11:43.176Z
46481,635.811967,587.775307,956,13687,2015-09-23T15:17:38.324Z
46481,650.719307,621.272029,956,13687,2015-09-23T15:18:43.750Z
46481,651.695029,641.38527,956,13687,2015-09-23T15:21:40.400Z
46481,650.40527,635.793365,956,13687,2015-09-23T15:23:44.128Z
46481,692.977365,670.940705,956,13687,2015-09-23T15:24:46.697Z
46481,682.9807049999999,663.890418,956,13687,2015-09-23T15:25:45.907Z
46481,679.041418,668.415603,956,13687,2015-09-23T15:26:48.544Z
46481,707.7076029999999,698.199241,956,13687,2015-09-23T15:27:47.098Z
46481,726.541241,693.672234,956,13687,2015-09-23T15:28:48.709Z
46481,650.40527,635.793365,956,13687,2015-09-23T15:29:49.480Z
46481,824.403004,800.939398,956,13687,2015-09-23T15:31:52.235Z
46481,828.122398,780.915393,956,13687,2015-09-23T15:32:52.876Z
52399,25.028538,10.229248,956,13687,2015-11-14T07:25:18.084Z
52399,301.836669,150.918103,956,13687,2015-11-14T07:32:06.097Z
52399,150.918103,128.451955,956,13687,2015-11-14T07:32:09.126Z
52399,128.451955,111.52172,956,13687,2015-11-14T07:32:12.144Z
52399,386.411461,371.8073275862069,956,13687,2015-11-14T07:50:00.194Z
52399,94.499786,651.69181,956,13687,2015-11-15T01:35:22.934Z
42718,81.267754,38.067968,956,13687,2015-09-25T01:17:47.956Z
43508,4.961,10.262,956,13687,2015-11-01T08:46:39.893Z
43508,529.30362,508.94762,956,13687,2015-11-01T08:53:07.367Z
43508,0,412.135827,956,13687,2015-11-01T08:55:27.447Z
43508,416.196827,508.239672,956,13687,2015-11-01T08:57:27.465Z
43508,631.170103,605.730448,956,13687,2015-11-01T08:59:26.658Z
43505,38.901,66.104,956,13687,2015-10-03T07:50:23.707Z
43505,66.104,103.404,956,13687,2015-10-03T07:53:47.373Z
43505,115.585,147.15,956,13687,2015-10-03T07:58:44.726Z
53731,23.628624,10.904985,956,13687,2015-10-26T05:36:02.030Z
53731,607.10735,599.7901450000001,956,13687,2015-10-26T05:45:41.715Z
53731,853.9953819999999,841.5359110000001,956,13687,2015-10-26T05:50:32.712Z
41909,20.707,112.73125,956,13687,2015-10-07T02:24:10.961Z
41909,20.707,112.73125,956,13687,2015-10-07T02:26:11.003Z
41908,301.322379,15.302885,956,13687,2015-10-06T09:03:15.135Z
45110,12.2270654,17.561712,956,13687,2015-10-11T17:42:02.958Z
45445,263.200207,277.409892,956,13687,2015-10-14T08:51:23.799Z
45445,286.465432,295.851574,956,13687,2015-10-14T08:51:26.404Z
45445,304.872285,319.014624,956,13687,2015-10-14T08:52:31.287Z
45445,319.014624,337.836566,956,13687,2015-10-14T08:54:30.640Z
45445,337.836566,356.834965,956,13687,2015-10-14T08:55:26.431Z
45445,356.834965,371.325594,956,13687,2015-10-14T08:56:30.721Z
45445,371.325594,394.762105,956,13687,2015-10-14T08:57:46.949Z
45667,22.461,28.142,956,13687,2015-10-10T08:36:24.854Z
45667,876.428,846.972206,956,13687,2015-10-10T08:43:39.874Z
44240,61.357,83.46599999999999,956,13687,2015-10-10T09:00:30.076Z
44240,713.442,701.174,956,13687,2015-10-10T09:10:08.293Z
44240,708.735,730.818,956,13687,2015-10-10T09:14:08.775Z
41341,1.499988,17.83577586206897,956,13687,2015-09-28T20:19:49.849Z
41341,1.499988,17.83577586206897,956,13687,2015-09-28T20:21:49.894Z
41341,137.175734,177.326794,956,13687,2015-09-28T20:21:52.817Z
41341,222.325728,283.028448,956,13687,2015-09-28T20:23:52.260Z
41341,283.028448,304.496206,956,13687,2015-09-28T20:25:32.462Z
44647,654.461,626.996121,956,13687,2015-10-04T16:55:41.658Z
44647,626.996121,612.193328,956,13687,2015-10-04T16:57:07.458Z
44647,612.193328,601.676466,956,13687,2015-10-04T16:57:42.626Z
37556,159.439,133.721328,956,13687,2015-09-27T16:23:46.547Z
37556,154.821328,124.856448,956,13687,2015-09-27T16:25:04.190Z
37556,158.937448,134.4543103448276,956,13687,2015-09-27T16:25:46.599Z
37556,134.4543103448276,109.413655,956,13687,2015-09-27T16:27:45.723Z
37556,190.252655,172.8698275862069,956,13687,2015-09-27T16:29:04.290Z
37556,874.968828,859.7402070000001,956,13687,2015-09-27T16:39:53.685Z
37556,905.779207,889.0448275862068,956,13687,2015-09-27T16:40:04.200Z
37556,919.5638279999999,887.106879,956,13687,2015-09-27T16:42:39.548Z
37556,932.927879,910.996552,956,13687,2015-09-27T16:43:59.545Z
36539,161.164,119.3625,956,13687,2015-09-24T13:18:21.704Z
36539,890.6184929999999,880.918948,956,13687,2015-09-24T13:39:45.978Z
36539,880.918948,860.198207,956,13687,2015-09-24T13:40:27.512Z
45316,511.1825,502.449957,956,13687,2015-10-04T10:39:49.112Z
45201,352.081,369.0633620689655,956,13687,2015-10-17T10:50:09.470Z
45201,410.524362,444.271431,956,13687,2015-10-17T10:50:54.474Z
45201,869.311431,904.457637,956,13687,2015-10-17T10:58:02.451Z
49942,1.109314,250.938174,956,13687,2015-10-26T10:37:28.701Z
49245,86.47044,23.389679,956,13687,2015-11-08T11:27:58.014Z
49245,251.348087,191.348087,956,13687,2015-11-08T11:30:37.019Z
31694,193.214627,153.277558,956,13687,2015-10-14T08:47:41.576Z
31694,153.277558,113.570271,956,13687,2015-10-14T08:49:40.580Z
31694,113.570271,68.134916,956,13687,2015-10-14T08:50:46.512Z
31694,764.276604,395.425309,956,13687,2015-10-14T08:59:26.619Z
47210,508.021,498.029741,956,13687,2015-10-03T12:30:21.218Z
40564,4.981,10.062,956,13687,2015-09-25T11:04:38.777Z
32157,159.261396,20.735089,956,13687,2015-10-26T17:18:02.351Z
47506,4.26,9.48,956,13687,2015-10-20T18:35:45.077Z
47506,4.26,9.48,956,13687,2015-10-20T18:37:45.120Z
34790,954.92,0,956,13687,2015-10-19T12:48:51.788Z
34043,261.384836,253.477425,956,13687,2015-09-24T16:09:28.286Z
34043,739.027024,731.381802,956,13687,2015-09-24T16:19:10.537Z
34043,731.381802,739.068426,956,13687,2015-09-24T16:19:13.571Z
34043,0,823.1896551724137,956,13687,2015-10-20T16:07:44.711Z
34043,823.363863,760.7644396551724,956,13687,2015-10-20T16:09:41.738Z
34043,760.7644396551724,736.7547413793103,956,13687,2015-10-20T16:09:44.807Z
34043,748.6313249999999,685.526033,956,13687,2015-10-20T16:13:43.156Z
34161,2.041,23.966472,956,13687,2015-09-23T09:34:29.054Z
34161,32.967472,6.016436,956,13687,2015-09-23T09:34:41.055Z
34161,520.257436,491.456907,956,13687,2015-09-23T09:44:16.072Z
53697,179.208,168.974,956,13687,2015-10-24T01:53:12.770Z
53697,188.66,178.618,956,13687,2015-10-24T01:59:11.387Z
44139,279.721,116.743092,956,13687,2015-10-20T17:38:42.682Z
44139,116.743092,82.790271,956,13687,2015-10-20T17:38:45.683Z
44139,925.730271,920.1236720000001,956,13687,2015-10-20T17:52:51.779Z
43468,871.721,823.586,956,13687,2015-09-29T07:35:25.292Z
43468,0,100.575741,956,13687,2015-11-01T17:30:45.130Z
43468,103.595741,55.66131,956,13687,2015-11-01T17:32:44.174Z
