time,count
0,20
30,73
60,136
90,64
120,122
150,83
180,108
210,129
240,125
270,76
300,47
330,61
360,65
390,86
420,67
450,50
480,68
510,101
540,82
570,76
600,62
630,75
660,86
690,47
720,45
750,24
780,54
810,49
840,31
870,37
900,37
930,49
960,35
990,31
1020,28
1050,48
1080,24
